global_step,global_decision_step,approx_global_env_frame_step,policy_loss,value_loss,entropy,approx_kl,clip_fraction,learning_rate,rollout_action_0,rollout_action_1,rollout_action_2,rollout_action_3,rollout_action_4,rollout_action_5,rollout_action_6,rollout_action_7,rollout_action_8,rollout_action_9,rollout_action_10,rollout_action_11,dominant_action_frac,reward_clip,target_kl,rollout_int_reward_mean,rollout_int_reward_sum
4352,4352,17408,0.00327121838927269,46.379547119140625,1.7612584829330444,0.0008861366659402847,0.0,0.0001,33,8,25,13,10,36,3,0,0,0,0,0,0.28125,1,0.03,1.0206272087032175e-05,0.0013064028271401185
4480,4480,17920,-0.0037786103785037994,20.882915496826172,1.7386554479599,0.0009356196969747543,0.0,0.0001,30,11,15,13,14,39,6,0,0,0,0,0,0.3046875,1,0.03,1.0087979269712832e-05,0.0012912613465232425
4608,4608,18432,-0.0147029347717762,19.220245361328125,1.6754897832870483,0.006686178036034107,0.109375,0.0001,22,13,17,8,13,45,10,0,0,0,0,0,0.3515625,1,0.03,1.0055083905058382e-05,0.0012870507398474729
4736,4736,18944,0.003328731283545494,20.974960327148438,1.6154427528381348,0.002887023612856865,0.12109375,0.0001,28,4,17,6,11,56,6,0,0,0,0,0,0.4375,1,0.03,9.836029434495686e-06,0.0012590117676154478
4864,4864,19456,0.0023941248655319214,21.268680572509766,1.6198756694793701,0.0007732240483164787,0.0,0.0001,42,7,22,6,9,39,3,0,0,0,0,0,0.328125,1,0.03,1.0116127405979114e-05,0.0012948643079653266
4992,4992,19968,0.0038135796785354614,15.289319038391113,1.6473675966262817,0.0007106168195605278,0.0,0.0001,45,5,17,12,8,39,2,0,0,0,0,0,0.3515625,1,0.03,9.769609320642303e-06,0.0012505099930422148
5120,5120,20480,0.002001166343688965,4.5625,1.614932656288147,0.0014193002134561539,0.0390625,0.0001,34,6,19,8,20,39,2,0,0,0,0,0,0.3046875,1,0.03,9.852100390617125e-06,0.001261068849998992
5248,5248,20992,0.0037164599634706974,2.864020824432373,1.6298081874847412,0.006991950795054436,0.1796875,0.0001,31,3,26,11,11,45,1,0,0,0,0,0,0.3515625,1,0.03,9.695318901492556e-06,0.0012410008193910471
5376,5376,21504,-0.01922820508480072,19.596006393432617,1.6605474948883057,0.0080253342166543,0.28515625,0.0001,20,7,29,2,14,52,4,0,0,0,0,0,0.40625,1,0.03,9.731682204972003e-06,0.0012456553222364164
5504,5504,22016,0.011351324617862701,0.6987714171409607,1.6905972957611084,0.0028313789516687393,0.07421875,0.0001,19,9,34,10,13,43,0,0,0,0,0,0,0.3359375,1,0.03,9.629861885684932e-06,0.0012326223213676712
5632,5632,22528,0.005333131179213524,3.299551010131836,1.686081886291504,0.00612732395529747,0.34765625,0.0001,28,12,35,7,12,33,1,0,0,0,0,0,0.2734375,1,0.03,9.660478077933021e-06,0.0012365411939754267
5760,5760,23040,-0.015367139130830765,0.35545527935028076,1.7074506282806396,0.005415932275354862,0.20703125,0.0001,24,13,26,15,10,39,1,0,0,0,0,0,0.3046875,1,0.03,9.473249939162542e-06,0.0012125759922128054
5888,5888,23552,0.051166217774152756,59.65375900268555,1.5525801181793213,0.02878989465534687,0.46875,0.0001,31,5,38,8,12,34,0,0,0,0,0,0,0.296875,1,0.03,9.66955121839419e-06,0.0012377025559544563
6016,6016,24064,0.0028254054486751556,21.22328758239746,1.483420491218567,0.004080291837453842,0.109375,0.0001,23,5,48,7,7,38,0,0,0,0,0,0,0.375,1,0.03,9.360366128419173e-06,0.0011981268644376541
6144,6144,24576,-0.001164962537586689,21.769248962402344,1.4673112630844116,0.00042475108057260513,0.00390625,0.0001,20,2,53,6,8,38,1,0,0,0,0,0,0.4140625,1,0.03,9.410436732082417e-06,0.0012045359017065493
6272,6272,25088,0.0009579025208950043,10.419900894165039,1.467888593673706,0.006089206784963608,0.09765625,0.0001,18,3,50,11,5,41,0,0,0,0,0,0,0.390625,1,0.03,9.4249428883586e-06,0.0012063926897099009
6400,6400,25600,0.0251508466899395,27.12967300415039,1.5686893463134766,0.015918537974357605,0.37890625,0.0001,21,5,48,14,6,32,2,0,0,0,0,0,0.375,1,0.03,9.228395086324781e-06,0.001181234571049572
6528,6528,26112,0.0048459358513355255,13.86152172088623,1.5982118844985962,0.0025002099573612213,0.02734375,0.0001,26,2,29,8,14,47,2,0,0,0,0,0,0.3671875,1,0.03,9.35416397140898e-06,0.0011973329883403494
6656,6656,26624,0.022412016987800598,10.541842460632324,1.6227672100067139,0.017481068149209023,0.25,0.0001,42,1,32,5,9,38,1,0,0,0,0,0,0.328125,1,0.03,9.362642579446856e-06,0.0011984182501691976
6784,6784,27136,0.024096783250570297,21.935951232910156,1.6549179553985596,0.01757482998073101,0.3359375,0.0001,28,2,41,13,17,27,0,0,0,0,0,0,0.3203125,1,0.03,9.302324976090404e-06,0.0011906975969395717
6912,6912,27648,0.0005822945386171341,21.465696334838867,1.650418996810913,0.0045412033796310425,0.13671875,0.0001,13,3,45,22,16,29,0,0,0,0,0,0,0.3515625,1,0.03,9.296346327403171e-06,0.0011899323299076059
