global_step,global_decision_step,approx_global_env_frame_step,episode,episode_decision_steps,episode_approx_env_frame_steps,episode_ext_reward,episode_int_reward,episode_total_reward,episode_final_x_pos,episode_max_x_pos,episode_mean_x_pos,visited_bins,episode_timeout,train_total_timesteps,train_max_episode_steps,frame_skip
197570,197570,790280,1240,308,1232,1013.0,0.0,1013.0,1130,1130,703.7662337662338,23,0,1000000,3000,4
197776,197776,791104,1241,206,824,1031.0,0.0,1031.0,1128,1128,660.9514563106796,23,0,1000000,3000,4
197815,197815,791260,1242,39,156,231.0,0.0,231.0,295,295,163.7948717948718,6,0,1000000,3000,4
197847,197847,791388,1243,32,128,246.0,0.0,246.0,310,310,150.96875,7,0,1000000,3000,4
198012,198012,792048,1244,165,660,759.0,0.0,759.0,849,849,548.4242424242424,17,0,1000000,3000,4
198191,198191,792764,1245,179,716,1044.0,0.0,1044.0,1136,1136,630.2905027932961,23,0,1000000,3000,4
198227,198227,792908,1246,36,144,234.0,0.0,234.0,298,298,167.38888888888889,6,0,1000000,3000,4
198311,198311,793244,1247,84,336,621.0,0.0,621.0,694,694,363.25,14,0,1000000,3000,4
198516,198516,794064,1248,205,820,1340.0,0.0,1340.0,1438,1438,678.4829268292683,29,0,1000000,3000,4
198554,198554,794216,1249,38,152,239.0,0.0,239.0,304,304,155.39473684210526,7,0,1000000,3000,4
198750,198750,795000,1250,196,784,1337.0,0.0,1337.0,1434,1434,726.265306122449,29,0,1000000,3000,4
198784,198784,795136,1251,34,136,238.0,0.0,238.0,301,301,165.47058823529412,7,0,1000000,3000,4
198872,198872,795488,1252,88,352,608.0,0.0,608.0,683,683,340.29545454545456,14,0,1000000,3000,4
198949,198949,795796,1253,77,308,613.0,0.0,613.0,685,685,349.5064935064935,14,0,1000000,3000,4
199095,199095,796380,1254,146,584,757.0,0.0,757.0,844,844,544.0890410958904,17,0,1000000,3000,4
199185,199185,796740,1255,90,360,627.0,0.0,627.0,703,703,393.6111111111111,15,0,1000000,3000,4
199336,199336,797344,1256,151,604,760.0,0.0,760.0,847,847,552.5960264900663,17,0,1000000,3000,4
199576,199576,798304,1257,240,960,717.0,0.0,717.0,822,822,595.85,17,0,1000000,3000,4
199671,199671,798684,1258,95,380,614.0,0.0,614.0,689,689,409.7894736842105,14,0,1000000,3000,4
199704,199704,798816,1259,33,132,246.0,0.0,246.0,309,309,161.84848484848484,7,0,1000000,3000,4
199739,199739,798956,1260,35,140,231.0,0.0,231.0,294,294,165.74285714285713,6,0,1000000,3000,4
199771,199771,799084,1261,32,128,246.0,0.0,246.0,310,310,159.625,7,0,1000000,3000,4
200070,200070,800280,1262,299,1196,1403.0,0.0,1403.0,1520,1520,750.9632107023411,31,0,1000000,3000,4
200220,200220,800880,1263,150,600,722.0,0.0,722.0,808,808,526.8066666666666,17,0,1000000,3000,4
200382,200382,801528,1264,162,648,635.0,0.0,635.0,722,723,512.604938271605,15,0,1000000,3000,4
200419,200419,801676,1265,37,148,235.0,0.0,235.0,300,300,164.94594594594594,7,0,1000000,3000,4
200482,200482,801928,1266,63,252,607.0,0.0,607.0,677,677,321.04761904761904,14,0,1000000,3000,4
200513,200513,802052,1267,31,124,247.0,0.0,247.0,311,311,154.6451612903226,7,0,1000000,3000,4
200550,200550,802200,1268,37,148,232.0,0.0,232.0,296,296,165.3783783783784,6,0,1000000,3000,4
200639,200639,802556,1269,89,356,625.0,0.0,625.0,700,700,383.438202247191,15,0,1000000,3000,4
200826,200826,803304,1270,187,748,1036.0,0.0,1036.0,1129,1129,662.336898395722,23,0,1000000,3000,4
200856,200856,803424,1271,30,120,251.0,0.0,251.0,314,314,157.43333333333334,7,0,1000000,3000,4
200926,200926,803704,1272,70,280,616.0,0.0,616.0,686,686,349.92857142857144,14,0,1000000,3000,4
200956,200956,803824,1273,30,120,250.0,0.0,250.0,313,313,155.23333333333332,7,0,1000000,3000,4
201030,201030,804120,1274,74,296,617.0,0.0,617.0,689,689,362.1216216216216,14,0,1000000,3000,4
201095,201095,804380,1275,65,260,621.0,0.0,621.0,691,691,355.7846153846154,14,0,1000000,3000,4
201162,201162,804648,1276,67,268,622.0,0.0,622.0,692,692,355.8059701492537,14,0,1000000,3000,4
201199,201199,804796,1277,37,148,231.0,0.0,231.0,296,296,168.54054054054055,6,0,1000000,3000,4
201358,201358,805432,1278,159,636,1042.0,0.0,1042.0,1129,1129,540.5471698113207,23,0,1000000,3000,4
201506,201506,806024,1279,148,592,1042.0,0.0,1042.0,1126,1126,545.2702702702703,23,0,1000000,3000,4
201538,201538,806152,1280,32,128,244.0,0.0,244.0,308,308,159.65625,7,0,1000000,3000,4
201758,201758,807032,1281,220,880,1029.0,0.0,1029.0,1128,1128,656.209090909091,23,0,1000000,3000,4
201793,201793,807172,1282,35,140,233.0,0.0,233.0,297,297,165.4857142857143,6,0,1000000,3000,4
202014,202014,808056,1283,221,884,1028.0,0.0,1028.0,1128,1128,699.2941176470588,23,0,1000000,3000,4
202285,202285,809140,1284,271,1084,1917.0,0.0,1917.0,2029,2029,937.5239852398524,41,0,1000000,3000,4
202315,202315,809260,1285,30,120,251.0,0.0,251.0,313,313,160.0,7,0,1000000,3000,4
202526,202526,810104,1286,211,844,1028.0,0.0,1028.0,1125,1125,641.6587677725119,23,0,1000000,3000,4
202558,202558,810232,1287,32,128,249.0,0.0,249.0,313,313,149.53125,7,0,1000000,3000,4
202601,202601,810404,1288,43,172,227.0,0.0,227.0,293,293,163.7906976744186,6,0,1000000,3000,4
202631,202631,810524,1289,30,120,252.0,0.0,252.0,315,315,156.06666666666666,7,0,1000000,3000,4
203228,203228,812912,1290,597,2388,1257.0,0.0,1257.0,1434,1434,731.5510887772194,29,0,1000000,3000,4
203606,203606,814424,1291,378,1512,997.0,0.0,997.0,1128,1128,705.8862433862433,23,0,1000000,3000,4
203635,203635,814540,1292,29,116,247.0,0.0,247.0,310,310,156.0344827586207,7,0,1000000,3000,4
203794,203794,815176,1293,159,636,812.0,0.0,812.0,898,898,603.1132075471698,18,0,1000000,3000,4
203871,203871,815484,1294,77,308,629.0,0.0,629.0,702,702,399.038961038961,15,0,1000000,3000,4
204008,204008,816032,1295,137,548,779.0,0.0,779.0,864,864,547.6715328467153,18,0,1000000,3000,4
204161,204161,816644,1296,153,612,813.0,0.0,813.0,898,898,580.0,18,0,1000000,3000,4
204230,204230,816920,1297,69,276,630.0,0.0,630.0,701,701,368.6521739130435,15,0,1000000,3000,4
204450,204450,817800,1298,220,880,1316.0,0.0,1316.0,1414,1414,735.3727272727273,29,0,1000000,3000,4
204529,204529,818116,1299,79,316,634.0,0.0,634.0,706,706,385.17721518987344,15,0,1000000,3000,4
204589,204589,818356,1300,60,240,611.0,0.0,611.0,680,680,342.31666666666666,14,0,1000000,3000,4
204618,204618,818472,1301,29,116,250.0,0.0,250.0,313,313,153.9655172413793,7,0,1000000,3000,4
204742,204742,818968,1302,124,496,732.0,0.0,732.0,813,813,470.05645161290323,17,0,1000000,3000,4
204826,204826,819304,1303,84,336,623.0,0.0,623.0,697,697,375.0595238095238,14,0,1000000,3000,4
204860,204860,819440,1304,34,136,248.0,0.0,248.0,312,312,156.08823529411765,7,0,1000000,3000,4
204946,204946,819784,1305,86,344,602.0,0.0,602.0,677,677,420.80232558139534,14,0,1000000,3000,4
205144,205144,820576,1306,198,792,1338.0,0.0,1338.0,1435,1435,723.3232323232323,29,0,1000000,3000,4
205229,205229,820916,1307,85,340,614.0,0.0,614.0,688,688,404.94117647058823,14,0,1000000,3000,4
205319,205319,821276,1308,90,360,615.0,0.0,615.0,690,690,387.8222222222222,14,0,1000000,3000,4
205571,205571,822284,1309,252,1008,1416.0,0.0,1416.0,1524,1524,741.734126984127,31,0,1000000,3000,4
205601,205601,822404,1310,30,120,251.0,0.0,251.0,314,314,157.7,7,0,1000000,3000,4
205689,205689,822756,1311,88,352,626.0,0.0,626.0,701,701,393.34090909090907,15,0,1000000,3000,4
205749,205749,822996,1312,60,240,610.0,0.0,610.0,680,680,334.46666666666664,14,0,1000000,3000,4
205872,205872,823488,1313,123,492,1044.0,0.0,1044.0,1124,1124,577.0650406504066,23,0,1000000,3000,4
205974,205974,823896,1314,102,408,608.0,0.0,608.0,685,685,399.34313725490193,14,0,1000000,3000,4
206005,206005,824020,1315,31,124,249.0,0.0,249.0,313,313,155.90322580645162,7,0,1000000,3000,4
206034,206034,824136,1316,29,116,247.0,0.0,247.0,310,310,156.0344827586207,7,0,1000000,3000,4
206071,206071,824284,1317,37,148,235.0,0.0,235.0,299,299,166.7027027027027,6,0,1000000,3000,4
206133,206133,824532,1318,62,248,609.0,0.0,609.0,679,679,325.56451612903226,14,0,1000000,3000,4
206162,206162,824648,1319,29,116,246.0,0.0,246.0,308,308,159.31034482758622,7,0,1000000,3000,4
206193,206193,824772,1320,31,124,249.0,0.0,249.0,313,313,147.06451612903226,7,0,1000000,3000,4
206267,206267,825068,1321,74,296,633.0,0.0,633.0,705,705,381.7027027027027,15,0,1000000,3000,4
206336,206336,825344,1322,69,276,613.0,0.0,613.0,684,684,342.8985507246377,14,0,1000000,3000,4
206367,206367,825468,1323,31,124,249.0,0.0,249.0,313,313,155.51612903225808,7,0,1000000,3000,4
206397,206397,825588,1324,30,120,246.0,0.0,246.0,310,310,152.66666666666666,7,0,1000000,3000,4
206658,206658,826632,1325,261,1044,1019.0,0.0,1019.0,1126,1126,639.9272030651341,23,0,1000000,3000,4
206692,206692,826768,1326,34,136,245.0,0.0,245.0,308,308,159.35294117647058,7,0,1000000,3000,4
206723,206723,826892,1327,31,124,247.0,0.0,247.0,311,311,151.74193548387098,7,0,1000000,3000,4
206753,206753,827012,1328,30,120,249.0,0.0,249.0,312,312,155.76666666666668,7,0,1000000,3000,4
206917,206917,827668,1329,164,656,1042.0,0.0,1042.0,1130,1130,627.1280487804878,23,0,1000000,3000,4
206979,206979,827916,1330,62,248,609.0,0.0,609.0,679,679,324.14516129032256,14,0,1000000,3000,4
207089,207089,828356,1331,110,440,632.0,0.0,632.0,710,710,386.56363636363636,15,0,1000000,3000,4
207301,207301,829204,1332,212,848,1334.0,0.0,1334.0,1434,1434,722.6415094339623,29,0,1000000,3000,4
207394,207394,829576,1333,93,372,632.0,0.0,632.0,708,708,394.8494623655914,15,0,1000000,3000,4
207423,207423,829692,1334,29,116,247.0,0.0,247.0,310,310,155.9655172413793,7,0,1000000,3000,4
207571,207571,830284,1335,148,592,1067.0,0.0,1067.0,1154,1154,632.2027027027027,24,0,1000000,3000,4
207639,207639,830556,1336,68,272,625.0,0.0,625.0,696,696,369.7647058823529,14,0,1000000,3000,4
207719,207719,830876,1337,80,320,611.0,0.0,611.0,684,684,349.775,14,0,1000000,3000,4
207807,207807,831228,1338,88,352,618.0,0.0,618.0,692,692,401.1931818181818,14,0,1000000,3000,4
207952,207952,831808,1339,145,580,1043.0,0.0,1043.0,1127,1127,549.9724137931034,23,0,1000000,3000,4
208240,208240,832960,1340,288,1152,1681.0,0.0,1681.0,1795,1795,813.8402777777778,36,0,1000000,3000,4
208473,208473,833892,1341,233,932,1689.0,0.0,1689.0,1791,1791,892.5793991416309,36,0,1000000,3000,4
208554,208554,834216,1342,81,324,639.0,0.0,639.0,713,713,392.9753086419753,15,0,1000000,3000,4
208587,208587,834348,1343,33,132,247.0,0.0,247.0,311,311,149.57575757575756,7,0,1000000,3000,4
208852,208852,835408,1344,265,1060,1678.0,0.0,1678.0,1786,1786,854.5735849056604,36,0,1000000,3000,4
208989,208989,835956,1345,137,548,1350.0,0.0,1350.0,1435,1435,713.5693430656934,29,0,1000000,3000,4
209019,209019,836076,1346,30,120,245.0,0.0,245.0,307,307,160.3,7,0,1000000,3000,4
209117,209117,836468,1347,98,392,624.0,0.0,624.0,701,701,374.11224489795916,15,0,1000000,3000,4
209186,209186,836744,1348,69,276,609.0,0.0,609.0,680,680,340.27536231884056,14,0,1000000,3000,4
209265,209265,837060,1349,79,316,635.0,0.0,635.0,708,708,381.43037974683546,15,0,1000000,3000,4
209396,209396,837584,1350,131,524,817.0,0.0,817.0,898,898,545.8015267175573,18,0,1000000,3000,4
209427,209427,837708,1351,31,124,240.0,0.0,240.0,304,304,162.74193548387098,7,0,1000000,3000,4
209464,209464,837856,1352,37,148,238.0,0.0,238.0,303,303,160.35135135135135,7,0,1000000,3000,4
209537,209537,838148,1353,73,292,601.0,0.0,601.0,673,673,328.09589041095893,14,0,1000000,3000,4
209708,209708,838832,1354,171,684,1434.0,0.0,1434.0,1526,1526,720.5087719298245,31,0,1000000,3000,4
209876,209876,839504,1355,168,672,1352.0,0.0,1352.0,1443,1443,695.3630952380952,29,0,1000000,3000,4
209974,209974,839896,1356,98,392,632.0,0.0,632.0,709,709,396.8775510204082,15,0,1000000,3000,4
210057,210057,840228,1357,83,332,735.0,0.0,735.0,809,809,409.3975903614458,17,0,1000000,3000,4
210319,210319,841276,1358,262,1048,791.0,0.0,791.0,898,899,683.9694656488549,18,0,1000000,3000,4
210524,210524,842096,1359,205,820,1922.0,0.0,1922.0,2020,2020,979.8439024390244,41,0,1000000,3000,4
210708,210708,842832,1360,184,736,1037.0,0.0,1037.0,1129,1129,598.1413043478261,23,0,1000000,3000,4
210875,210875,843500,1361,167,668,744.0,0.0,744.0,835,835,529.4910179640718,17,0,1000000,3000,4
211101,211101,844404,1362,226,904,1030.0,0.0,1030.0,1131,1131,688.5884955752213,23,0,1000000,3000,4
211306,211306,845224,1363,205,820,1028.0,0.0,1028.0,1124,1124,688.4146341463414,23,0,1000000,3000,4
211450,211450,845800,1364,144,576,1044.0,0.0,1044.0,1128,1128,619.3194444444445,23,0,1000000,3000,4
211602,211602,846408,1365,152,608,767.0,0.0,767.0,854,854,549.9934210526316,18,0,1000000,3000,4
211633,211633,846532,1366,31,124,248.0,0.0,248.0,312,312,161.19354838709677,7,0,1000000,3000,4
211853,211853,847412,1367,220,880,1420.0,0.0,1420.0,1521,1521,682.9,31,0,1000000,3000,4
212019,212019,848076,1368,166,664,1035.0,0.0,1035.0,1123,1123,646.1084337349398,23,0,1000000,3000,4
212158,212158,848632,1369,139,556,712.0,0.0,712.0,796,796,482.294964028777,16,0,1000000,3000,4
212191,212191,848764,1370,33,132,245.0,0.0,245.0,309,309,147.27272727272728,7,0,1000000,3000,4
212325,212325,849300,1371,134,536,739.0,0.0,739.0,822,822,486.63432835820896,17,0,1000000,3000,4
212520,212520,850080,1372,195,780,1041.0,0.0,1041.0,1135,1135,609.0923076923077,23,0,1000000,3000,4
212830,212830,851320,1373,310,1240,1667.0,0.0,1667.0,1786,1786,894.825806451613,36,0,1000000,3000,4
212870,212870,851480,1374,40,160,247.0,0.0,247.0,313,313,134.875,7,0,1000000,3000,4
212913,212913,851652,1375,43,172,229.0,0.0,229.0,294,294,157.27906976744185,6,0,1000000,3000,4
212951,212951,851804,1376,38,152,244.0,0.0,244.0,309,309,145.10526315789474,7,0,1000000,3000,4
213051,213051,852204,1377,100,400,606.0,0.0,606.0,682,682,369.85,14,0,1000000,3000,4
213093,213093,852372,1378,42,168,226.0,0.0,226.0,290,290,172.54761904761904,6,0,1000000,3000,4
213204,213204,852816,1379,111,444,602.0,0.0,602.0,682,682,285.0810810810811,14,0,1000000,3000,4
213378,213378,853512,1380,174,696,633.0,0.0,633.0,722,722,478.6609195402299,15,0,1000000,3000,4
213415,213415,853660,1381,37,148,237.0,0.0,237.0,300,300,164.8918918918919,7,0,1000000,3000,4
213511,213511,854044,1382,96,384,604.0,0.0,604.0,680,680,356.0833333333333,14,0,1000000,3000,4
213695,213695,854780,1383,184,736,1034.0,0.0,1034.0,1126,1126,599.4945652173913,23,0,1000000,3000,4
213729,213729,854916,1384,34,136,234.0,0.0,234.0,298,298,164.85294117647058,6,0,1000000,3000,4
213859,213859,855436,1385,130,520,732.0,0.0,732.0,814,814,490.04615384615386,17,0,1000000,3000,4
213930,213930,855720,1386,71,284,608.0,0.0,608.0,680,680,325.67605633802816,14,0,1000000,3000,4
213963,213963,855852,1387,33,132,247.0,0.0,247.0,311,311,149.0,7,0,1000000,3000,4
214057,214057,856228,1388,94,376,614.0,0.0,614.0,689,689,402.71276595744683,14,0,1000000,3000,4
214220,214220,856880,1389,163,652,1039.0,0.0,1039.0,1127,1127,614.5030674846626,23,0,1000000,3000,4
214256,214256,857024,1390,36,144,236.0,0.0,236.0,301,301,164.41666666666666,7,0,1000000,3000,4
214338,214338,857352,1391,82,328,625.0,0.0,625.0,698,698,389.7439024390244,14,0,1000000,3000,4
214413,214413,857652,1392,75,300,623.0,0.0,623.0,695,695,340.0933333333333,14,0,1000000,3000,4
214689,214689,858756,1393,276,1104,1910.0,0.0,1910.0,2023,2023,1006.3768115942029,41,0,1000000,3000,4
214722,214722,858888,1394,33,132,245.0,0.0,245.0,308,308,162.3030303030303,7,0,1000000,3000,4
214910,214910,859640,1395,188,752,1032.0,0.0,1032.0,1125,1125,622.8670212765958,23,0,1000000,3000,4
214942,214942,859768,1396,32,128,247.0,0.0,247.0,310,310,155.3125,7,0,1000000,3000,4
214976,214976,859904,1397,34,136,248.0,0.0,248.0,311,311,148.3235294117647,7,0,1000000,3000,4
215011,215011,860044,1398,35,140,246.0,0.0,246.0,309,309,140.02857142857144,7,0,1000000,3000,4
215045,215045,860180,1399,34,136,246.0,0.0,246.0,309,309,155.11764705882354,7,0,1000000,3000,4
215079,215079,860316,1400,34,136,245.0,0.0,245.0,307,307,151.85294117647058,7,0,1000000,3000,4
215166,215166,860664,1401,87,348,622.0,0.0,622.0,697,697,388.2988505747126,14,0,1000000,3000,4
215365,215365,861460,1402,199,796,1344.0,0.0,1344.0,1441,1441,685.7839195979899,29,0,1000000,3000,4
215504,215504,862016,1403,139,556,575.0,0.0,575.0,659,659,398.1798561151079,14,0,1000000,3000,4
215610,215610,862440,1404,106,424,606.0,0.0,606.0,684,684,397.99056603773585,14,0,1000000,3000,4
215714,215714,862856,1405,104,416,612.0,0.0,612.0,689,689,389.50961538461536,14,0,1000000,3000,4
215961,215961,863844,1406,247,988,1691.0,0.0,1691.0,1797,1797,854.3603238866397,36,0,1000000,3000,4
216065,216065,864260,1407,104,416,621.0,0.0,621.0,698,698,376.9230769230769,14,0,1000000,3000,4
216109,216109,864436,1408,44,176,228.0,0.0,228.0,293,293,152.70454545454547,6,0,1000000,3000,4
216151,216151,864604,1409,42,168,232.0,0.0,232.0,296,296,156.78571428571428,6,0,1000000,3000,4
216191,216191,864764,1410,40,160,234.0,0.0,234.0,299,299,160.025,6,0,1000000,3000,4
216355,216355,865420,1411,164,656,811.0,0.0,811.0,898,899,573.2682926829268,18,0,1000000,3000,4
216424,216424,865696,1412,69,276,614.0,0.0,614.0,685,685,335.04347826086956,14,0,1000000,3000,4
216461,216461,865844,1413,37,148,242.0,0.0,242.0,306,306,154.45945945945945,7,0,1000000,3000,4
216501,216501,866004,1414,40,160,238.0,0.0,238.0,303,303,152.425,7,0,1000000,3000,4
216537,216537,866148,1415,36,144,238.0,0.0,238.0,302,302,152.86111111111111,7,0,1000000,3000,4
216571,216571,866284,1416,34,136,238.0,0.0,238.0,302,302,158.55882352941177,7,0,1000000,3000,4
216739,216739,866956,1417,168,672,1349.0,0.0,1349.0,1440,1440,706.9761904761905,29,0,1000000,3000,4
216772,216772,867088,1418,33,132,243.0,0.0,243.0,306,306,160.03030303030303,7,0,1000000,3000,4
216841,216841,867364,1419,69,276,608.0,0.0,608.0,679,679,308.6376811594203,14,0,1000000,3000,4
216987,216987,867948,1420,146,584,1045.0,0.0,1045.0,1130,1130,594.431506849315,23,0,1000000,3000,4
217135,217135,868540,1421,148,592,814.0,0.0,814.0,898,899,586.6959459459459,18,0,1000000,3000,4
217269,217269,869076,1422,134,536,757.0,0.0,757.0,839,839,519.5671641791045,17,0,1000000,3000,4
217362,217362,869448,1423,93,372,607.0,0.0,607.0,683,683,300.7741935483871,14,0,1000000,3000,4
217457,217457,869828,1424,95,380,611.0,0.0,611.0,687,687,394.61052631578946,14,0,1000000,3000,4
217617,217617,870468,1425,160,640,812.0,0.0,812.0,898,899,567.24375,18,0,1000000,3000,4
217856,217856,871424,1426,239,956,1329.0,0.0,1329.0,1434,1434,674.6694560669456,29,0,1000000,3000,4
218113,218113,872452,1427,257,1028,1679.0,0.0,1679.0,1786,1786,894.6614785992218,36,0,1000000,3000,4
218213,218213,872852,1428,100,400,621.0,0.0,621.0,698,698,330.02,14,0,1000000,3000,4
218410,218410,873640,1429,197,788,1035.0,0.0,1035.0,1130,1130,657.4771573604061,23,0,1000000,3000,4
218453,218453,873812,1430,43,172,218.0,0.0,218.0,284,284,167.4418604651163,6,0,1000000,3000,4
218617,218617,874468,1431,164,656,635.0,0.0,635.0,722,722,482.6829268292683,15,0,1000000,3000,4
218765,218765,875060,1432,148,592,638.0,0.0,638.0,722,722,511.61486486486484,15,0,1000000,3000,4
218798,218798,875192,1433,33,132,247.0,0.0,247.0,311,311,153.84848484848484,7,0,1000000,3000,4
218883,218883,875532,1434,85,340,635.0,0.0,635.0,708,708,368.0,15,0,1000000,3000,4
218917,218917,875668,1435,34,136,244.0,0.0,244.0,307,307,161.35294117647058,7,0,1000000,3000,4
218948,218948,875792,1436,31,124,245.0,0.0,245.0,309,309,155.03225806451613,7,0,1000000,3000,4
218977,218977,875908,1437,29,116,247.0,0.0,247.0,310,310,153.13793103448276,7,0,1000000,3000,4
219135,219135,876540,1438,158,632,1040.0,0.0,1040.0,1127,1127,614.3291139240506,23,0,1000000,3000,4
219430,219430,877720,1439,295,1180,1318.0,0.0,1318.0,1434,1434,749.8847457627119,29,0,1000000,3000,4
219515,219515,878060,1440,85,340,651.0,0.0,651.0,722,723,379.83529411764704,15,0,1000000,3000,4
219552,219552,878208,1441,37,148,235.0,0.0,235.0,299,299,164.43243243243242,6,0,1000000,3000,4
219635,219635,878540,1442,83,332,629.0,0.0,629.0,703,703,352.8313253012048,15,0,1000000,3000,4
219833,219833,879332,1443,198,792,1336.0,0.0,1336.0,1433,1433,654.2424242424242,29,0,1000000,3000,4
220080,220080,880320,1444,247,988,1415.0,0.0,1415.0,1520,1520,785.4453441295547,31,0,1000000,3000,4
220117,220117,880468,1445,37,148,235.0,0.0,235.0,300,300,154.35135135135135,7,0,1000000,3000,4
220333,220333,881332,1446,216,864,1030.0,0.0,1030.0,1129,1129,690.1296296296297,23,0,1000000,3000,4
220369,220369,881476,1447,36,144,244.0,0.0,244.0,308,308,154.80555555555554,7,0,1000000,3000,4
220455,220455,881820,1448,86,344,627.0,0.0,627.0,702,702,389.40697674418607,15,0,1000000,3000,4
220483,220483,881932,1449,28,112,248.0,0.0,248.0,311,311,155.82142857142858,7,0,1000000,3000,4
220612,220612,882448,1450,129,516,740.0,0.0,740.0,822,822,490.70542635658916,17,0,1000000,3000,4
220711,220711,882844,1451,99,396,634.0,0.0,634.0,711,711,383.0,15,0,1000000,3000,4
220942,220942,883768,1452,231,924,1031.0,0.0,1031.0,1134,1134,703.7792207792207,23,0,1000000,3000,4
221082,221082,884328,1453,140,560,719.0,0.0,719.0,804,804,492.73571428571427,17,0,1000000,3000,4
221270,221270,885080,1454,188,752,1325.0,0.0,1325.0,1418,1418,693.3776595744681,29,0,1000000,3000,4
221307,221307,885228,1455,37,148,241.0,0.0,241.0,306,306,154.43243243243242,7,0,1000000,3000,4
221340,221340,885360,1456,33,132,237.0,0.0,237.0,300,300,163.5151515151515,7,0,1000000,3000,4
221371,221371,885484,1457,31,124,245.0,0.0,245.0,307,307,167.0,7,0,1000000,3000,4
221408,221408,885632,1458,37,148,240.0,0.0,240.0,305,305,156.8918918918919,7,0,1000000,3000,4
221503,221503,886012,1459,95,380,604.0,0.0,604.0,680,680,390.53684210526313,14,0,1000000,3000,4
221598,221598,886392,1460,95,380,611.0,0.0,611.0,688,688,388.7263157894737,14,0,1000000,3000,4
222343,222343,889372,1461,745,2980,1602.0,0.0,1602.0,1809,1809,775.9651006711409,37,0,1000000,3000,4
222372,222372,889488,1462,29,116,249.0,0.0,249.0,312,312,158.3448275862069,7,0,1000000,3000,4
222577,222577,890308,1463,205,820,1029.0,0.0,1029.0,1126,1126,632.2682926829268,23,0,1000000,3000,4
222775,222775,891100,1464,198,792,804.0,0.0,804.0,898,898,573.6464646464647,18,0,1000000,3000,4
222809,222809,891236,1465,34,136,237.0,0.0,237.0,301,301,169.64705882352942,7,0,1000000,3000,4
222892,222892,891568,1466,83,332,625.0,0.0,625.0,699,699,385.9879518072289,14,0,1000000,3000,4
223100,223100,892400,1467,208,832,1028.0,0.0,1028.0,1125,1125,655.4038461538462,23,0,1000000,3000,4
223188,223188,892752,1468,88,352,620.0,0.0,620.0,694,694,367.85227272727275,14,0,1000000,3000,4
223469,223469,893876,1469,281,1124,1018.0,0.0,1018.0,1130,1130,705.8540925266904,23,0,1000000,3000,4
223635,223635,894540,1470,166,664,1342.0,0.0,1342.0,1433,1433,704.5542168674699,29,0,1000000,3000,4
223664,223664,894656,1471,29,116,247.0,0.0,247.0,310,310,158.55172413793105,7,0,1000000,3000,4
223787,223787,895148,1472,123,492,1055.0,0.0,1055.0,1136,1136,591.0569105691056,23,0,1000000,3000,4
223826,223826,895304,1473,39,156,234.0,0.0,234.0,299,299,159.2051282051282,6,0,1000000,3000,4
224030,224030,896120,1474,204,816,1127.0,0.0,1127.0,1223,1223,710.0147058823529,25,0,1000000,3000,4
224066,224066,896264,1475,36,144,239.0,0.0,239.0,303,303,162.55555555555554,7,0,1000000,3000,4
224130,224130,896520,1476,64,256,614.0,0.0,614.0,684,684,341.421875,14,0,1000000,3000,4
224222,224222,896888,1477,92,368,633.0,0.0,633.0,709,709,371.69565217391306,15,0,1000000,3000,4
224420,224420,897680,1478,198,792,1332.0,0.0,1332.0,1429,1429,728.9444444444445,29,0,1000000,3000,4
224452,224452,897808,1479,32,128,242.0,0.0,242.0,306,306,166.34375,7,0,1000000,3000,4
224593,224593,898372,1480,141,564,775.0,0.0,775.0,861,861,529.6808510638298,18,0,1000000,3000,4
224829,224829,899316,1481,236,944,1694.0,0.0,1694.0,1799,1799,883.3813559322034,36,0,1000000,3000,4
225001,225001,900004,1482,172,688,1432.0,0.0,1432.0,1524,1524,747.75,31,0,1000000,3000,4
225031,225031,900124,1483,30,120,244.0,0.0,244.0,306,306,163.43333333333334,7,0,1000000,3000,4
225266,225266,901064,1484,235,940,1025.0,0.0,1025.0,1126,1126,656.0212765957447,23,0,1000000,3000,4
225451,225451,901804,1485,185,740,1036.0,0.0,1036.0,1128,1128,618.1621621621622,23,0,1000000,3000,4
225484,225484,901936,1486,33,132,245.0,0.0,245.0,308,308,158.03030303030303,7,0,1000000,3000,4
225518,225518,902072,1487,34,136,243.0,0.0,243.0,306,306,161.64705882352942,7,0,1000000,3000,4
225604,225604,902416,1488,86,344,609.0,0.0,609.0,683,683,333.1279069767442,14,0,1000000,3000,4
225637,225637,902548,1489,33,132,246.0,0.0,246.0,310,310,149.0909090909091,7,0,1000000,3000,4
225674,225674,902696,1490,37,148,241.0,0.0,241.0,305,305,158.86486486486487,7,0,1000000,3000,4
225907,225907,903628,1491,233,932,1329.0,0.0,1329.0,1433,1433,692.8497854077253,29,0,1000000,3000,4
225947,225947,903788,1492,40,160,234.0,0.0,234.0,298,298,161.625,6,0,1000000,3000,4
226091,226091,904364,1493,144,576,781.0,0.0,781.0,865,865,534.2638888888889,18,0,1000000,3000,4
226317,226317,905268,1494,226,904,1852.0,0.0,1852.0,1955,1955,917.5752212389381,40,0,1000000,3000,4
226412,226412,905648,1495,95,380,649.0,0.0,649.0,722,722,385.4842105263158,15,0,1000000,3000,4
226447,226447,905788,1496,35,140,239.0,0.0,239.0,303,303,158.2,7,0,1000000,3000,4
