global_step,global_decision_step,approx_global_env_frame_step,policy_loss,value_loss,entropy,approx_kl,clip_fraction,learning_rate,rollout_action_0,rollout_action_1,rollout_action_2,rollout_action_3,rollout_action_4,rollout_action_5,rollout_action_6,rollout_action_7,rollout_action_8,rollout_action_9,rollout_action_10,rollout_action_11,dominant_action_frac,reward_clip,target_kl,rollout_int_reward_mean,rollout_int_reward_sum
5632,5632,22528,-0.0010195299983024597,32.1439208984375,1.9449067115783691,4.207063466310501e-05,0.0,0.0001,19,20,13,23,17,22,14,0,0,0,0,0,0.1796875,1,0.03,0.0006932033006989968,0.0887300224894716
5760,5760,23040,-0.0009513311088085175,44.13612365722656,1.9429067373275757,0.00039565935730934143,0.0,0.0001,13,22,19,22,18,18,16,0,0,0,0,0,0.171875,1,0.03,0.0004089799789994686,0.05234943731193198
5888,5888,23552,-0.01088472455739975,17.8060302734375,1.9360554218292236,0.0014122799038887024,0.02734375,0.0001,19,13,22,15,23,24,12,0,0,0,0,0,0.1875,1,0.03,0.00016596381379940794,0.021243368166324217
6016,6016,24064,-0.0009873807430267334,13.094717979431152,1.9262399673461914,0.0011097602546215057,0.0,0.0001,18,21,22,15,25,17,10,0,0,0,0,0,0.1953125,1,0.03,4.451565796870227e-05,0.005698004219993891
6144,6144,24576,0.00020803511142730713,6.015061855316162,1.9273087978363037,7.079076021909714e-05,0.0,0.0001,15,10,21,19,31,21,11,0,0,0,0,0,0.2421875,1,0.03,2.2642116192628237e-05,0.0028981908726564143
6272,6272,25088,0.0009812023490667343,88.61373901367188,1.9261164665222168,1.6001053154468536e-05,0.0,0.0001,13,16,15,17,23,30,14,0,0,0,0,0,0.234375,1,0.03,0.0001884357895391986,0.02411978106101742
6400,6400,25600,-0.00010013580322265625,64.3643798828125,1.916161298751831,0.0006931163370609283,0.0,0.0001,23,14,13,20,23,23,12,0,0,0,0,0,0.1796875,1,0.03,0.00026127347234705667,0.033443004460423253
6528,6528,26112,0.0048515647649765015,49.761085510253906,1.8872692584991455,0.003140561282634735,0.09765625,0.0001,19,15,16,13,31,25,9,0,0,0,0,0,0.2421875,1,0.03,0.0008057321715000398,0.1031337179520051
6656,6656,26624,0.01687443256378174,10.74498176574707,1.824674129486084,0.009194941259920597,0.15234375,0.0001,14,10,24,14,31,27,8,0,0,0,0,0,0.2421875,1,0.03,0.0006290681280631816,0.08052072039208724
6784,6784,27136,0.027920998632907867,15.360108375549316,1.729173183441162,0.014072590507566929,0.11328125,0.0001,26,15,12,9,29,31,6,0,0,0,0,0,0.2421875,1,0.03,0.00047714932873077487,0.06107511407753918
6912,6912,27648,-0.014966754242777824,25.42028045654297,1.6562809944152832,0.003774537704885006,0.05859375,0.0001,19,17,11,12,46,20,3,0,0,0,0,0,0.359375,1,0.03,0.000143160511527185,0.01832454547547968
7040,7040,28160,0.008262887597084045,25.767480850219727,1.6034612655639648,0.003795803524553776,0.0390625,0.0001,30,6,9,15,49,17,2,0,0,0,0,0,0.3828125,1,0.03,0.000170653620202188,0.021843663385880063
7168,7168,28672,0.021051794290542603,8.292684555053711,1.4775574207305908,0.010116125456988811,0.2109375,0.0001,23,9,9,8,60,18,1,0,0,0,0,0,0.46875,1,0.03,0.0035182195952074835,0.4503321081865579
7296,7296,29184,-0.004786752164363861,5.902263641357422,1.365315556526184,0.00447939895093441,0.03125,0.0001,17,5,5,3,80,18,0,0,0,0,0,0,0.625,1,0.03,0.005373602587212645,0.6878211311632185
7424,7424,29696,-0.0018316330388188362,27.126243591308594,1.2656633853912354,0.003800787962973118,0.05859375,0.0001,17,10,10,3,78,10,0,0,0,0,0,0,0.609375,1,0.03,0.008353285067926208,1.0692204886945547
7552,7552,30208,-0.004283558577299118,27.310455322265625,1.3280894756317139,0.005367979407310486,0.16015625,0.0001,19,7,9,3,73,17,0,0,0,0,0,0,0.5703125,1,0.03,0.003913826648101804,0.5009698109570309
7680,7680,30720,0.01014501228928566,13.666895866394043,1.385976791381836,0.003724265843629837,0.08203125,0.0001,14,9,14,2,69,20,0,0,0,0,0,0,0.5390625,1,0.03,0.00047625239307080847,0.060960306313063484
7808,7808,31232,0.010996680706739426,17.048473358154297,1.2219955921173096,0.01230680476874113,0.38671875,0.0001,9,12,11,5,72,19,0,0,0,0,0,0,0.5625,1,0.03,0.002546893916189674,0.3260024212722783
7936,7936,31744,-4.1367486119270325e-05,17.753116607666016,1.2403665781021118,0.0007004495710134506,0.01171875,0.0001,9,6,12,6,83,12,0,0,0,0,0,0,0.6484375,1,0.03,0.0004565582639202148,0.058439457781787496
8064,8064,32256,0.039766669273376465,7.848511219024658,1.4073526859283447,0.01750817336142063,0.3671875,0.0001,12,7,11,11,71,16,0,0,0,0,0,0,0.5546875,1,0.03,0.003906969595050214,0.5000921081664274
8192,8192,32768,0.01685856655240059,20.684371948242188,1.4595401287078857,0.010046862997114658,0.33984375,0.0001,14,1,19,7,67,20,0,0,0,0,0,0,0.5234375,1,0.03,0.006476235385605378,0.8289581293574884
8320,8320,33280,0.0009920336306095123,12.727182388305664,1.5076862573623657,0.002210586331784725,0.0,0.0001,18,9,13,4,65,19,0,0,0,0,0,0,0.5078125,1,0.03,0.00029425820673623093,0.03766505046223756
8448,8448,33792,-0.004845498129725456,17.406719207763672,1.5332379341125488,0.0006960993632674217,0.0,0.0001,19,6,28,3,46,26,0,0,0,0,0,0,0.359375,1,0.03,0.004028758900147977,0.5156811392189411
8576,8576,34304,0.0033171474933624268,1.6266584396362305,1.5168137550354004,0.0017119962722063065,0.0078125,0.0001,21,6,24,2,54,20,1,0,0,0,0,0,0.421875,1,0.03,0.003927040199812382,0.5026611455759848
8704,8704,34816,0.02591610699892044,14.991071701049805,1.4298455715179443,0.02930045686662197,0.23828125,0.0001,23,4,17,4,58,22,0,0,0,0,0,0,0.453125,1,0.03,0.0024875344368524566,0.31840440791711444
