global_step,global_decision_step,approx_global_env_frame_step,episode,episode_decision_steps,episode_approx_env_frame_steps,episode_ext_reward,episode_int_reward,episode_total_reward,episode_final_x_pos,episode_max_x_pos,episode_mean_x_pos,visited_bins,episode_timeout,train_total_timesteps,train_max_episode_steps,frame_skip
37066,37066,148264,230,44,176,225.0,0.0,225.0,290,290,164.5909090909091,6,0,1000000,3000,4
37262,37262,149048,231,196,784,1033.0,0.0,1033.0,1128,1128,612.015306122449,23,0,1000000,3000,4
37304,37304,149216,232,42,168,215.0,0.0,215.0,280,280,174.61904761904762,6,0,1000000,3000,4
37344,37344,149376,233,40,160,237.0,0.0,237.0,302,302,160.95,7,0,1000000,3000,4
37584,37584,150336,234,240,960,1025.0,0.0,1025.0,1128,1128,730.2125,23,0,1000000,3000,4
37657,37657,150628,235,73,292,616.0,0.0,616.0,688,688,351.4931506849315,14,0,1000000,3000,4
37693,37693,150772,236,36,144,241.0,0.0,241.0,304,304,159.97222222222223,7,0,1000000,3000,4
37898,37898,151592,237,205,820,1030.0,0.0,1030.0,1125,1125,664.6146341463415,23,0,1000000,3000,4
37937,37937,151748,238,39,156,236.0,0.0,236.0,300,300,159.23076923076923,7,0,1000000,3000,4
38026,38026,152104,239,89,356,612.0,0.0,612.0,687,687,342.2808988764045,14,0,1000000,3000,4
38059,38059,152236,240,33,132,240.0,0.0,240.0,303,303,169.12121212121212,7,0,1000000,3000,4
38298,38298,153192,241,239,956,1687.0,0.0,1687.0,1792,1792,885.3933054393306,36,0,1000000,3000,4
38476,38476,153904,242,178,712,1038.0,0.0,1038.0,1129,1129,604.5,23,0,1000000,3000,4
38512,38512,154048,243,36,144,241.0,0.0,241.0,306,306,156.30555555555554,7,0,1000000,3000,4
38681,38681,154724,244,169,676,753.0,0.0,753.0,844,844,551.4556213017752,17,0,1000000,3000,4
38754,38754,155016,245,73,292,625.0,0.0,625.0,697,697,355.35616438356163,14,0,1000000,3000,4
38785,38785,155140,246,31,124,250.0,0.0,250.0,314,314,153.25806451612902,7,0,1000000,3000,4
38817,38817,155268,247,32,128,249.0,0.0,249.0,313,313,156.6875,7,0,1000000,3000,4
38847,38847,155388,248,30,120,249.0,0.0,249.0,313,313,153.43333333333334,7,0,1000000,3000,4
38946,38946,155784,249,99,396,605.0,0.0,605.0,682,682,401.67676767676767,14,0,1000000,3000,4
38975,38975,155900,250,29,116,247.0,0.0,247.0,310,310,152.06896551724137,7,0,1000000,3000,4
39188,39188,156752,251,213,852,1424.0,0.0,1424.0,1524,1524,713.037558685446,31,0,1000000,3000,4
