global_step,global_decision_step,approx_global_env_frame_step,policy_loss,value_loss,entropy,approx_kl,clip_fraction,learning_rate,rollout_action_0,rollout_action_1,rollout_action_2,rollout_action_3,rollout_action_4,rollout_action_5,rollout_action_6,rollout_action_7,rollout_action_8,rollout_action_9,rollout_action_10,rollout_action_11,dominant_action_frac,reward_clip,target_kl,rollout_int_reward_mean,rollout_int_reward_sum
5504,5504,22016,-0.0031699687242507935,24.186004638671875,1.4581856727600098,0.00025072507560253143,0.0,0.0001,1,8,23,30,48,15,3,0,0,0,0,0,0.375,1,0.03,0.013816807746479753,1.7685513915494084
5632,5632,22528,-0.017557641491293907,12.67315673828125,1.4598665237426758,0.007279382087290287,0.07421875,0.0001,0,9,21,23,57,17,1,0,0,0,0,0,0.4453125,1,0.03,0.012607964635208191,1.6138194733066484
5760,5760,23040,0.023766547441482544,30.549665451049805,1.4023411273956299,0.0068700360134243965,0.1640625,0.0001,0,10,17,29,59,13,0,0,0,0,0,0,0.4609375,1,0.03,0.006925727183897834,0.8864930795389228
5888,5888,23552,0.005066549405455589,26.962928771972656,1.4188084602355957,0.002054295502603054,0.0390625,0.0001,0,14,10,40,51,12,1,0,0,0,0,0,0.3984375,1,0.03,0.006522387278209862,0.8348655716108624
6016,6016,24064,-0.012843921780586243,34.976776123046875,1.3962085247039795,0.0028873151168227196,0.02734375,0.0001,0,15,4,29,57,22,1,0,0,0,0,0,0.4453125,1,0.03,0.015543130485639267,1.9895207021618262
6144,6144,24576,-0.013296708464622498,21.878843307495117,1.3524349927902222,0.002943091094493866,0.0234375,0.0001,0,10,12,35,63,8,0,0,0,0,0,0,0.4921875,1,0.03,0.011772896594266058,1.5069307640660554
6272,6272,25088,0.011908028274774551,5.662998199462891,1.2867772579193115,0.00456645805388689,0.1171875,0.0001,0,10,12,26,59,18,3,0,0,0,0,0,0.4609375,1,0.03,0.018784245404731337,2.404383411805611
6400,6400,25600,0.0010742992162704468,4.8809380531311035,1.2196537256240845,0.0026211095973849297,0.05078125,0.0001,0,7,10,18,71,22,0,0,0,0,0,0,0.5546875,1,0.03,0.01384256393225769,1.7718481833289843
6528,6528,26112,0.016839005053043365,3.6134698390960693,1.237170934677124,0.0018652258440852165,0.02734375,0.0001,1,2,4,15,91,15,0,0,0,0,0,0,0.7109375,1,0.03,0.01694200947167701,2.1685772123746574
6656,6656,26624,0.015831435099244118,5.746644020080566,1.26143217086792,0.0054711466655135155,0.0625,0.0001,0,6,6,21,67,28,0,0,0,0,0,0,0.5234375,1,0.03,0.0171852855362431,2.199716548639117
6784,6784,27136,0.018188774585723877,1.2694506645202637,1.2465107440948486,0.005172877572476864,0.09765625,0.0001,0,7,7,25,60,29,0,0,0,0,0,0,0.46875,1,0.03,0.015278225719612237,1.9556128921103664
6912,6912,27648,-0.0018203146755695343,45.01029968261719,1.223360300064087,0.0009962581098079681,0.015625,0.0001,0,4,5,26,67,26,0,0,0,0,0,0,0.5234375,1,0.03,0.013867905147208148,1.775091858842643
7040,7040,28160,-0.009004242718219757,4.978690147399902,1.2331092357635498,0.0015661567449569702,0.0,0.0001,0,1,3,32,63,28,1,0,0,0,0,0,0.4921875,1,0.03,0.011616265618613397,1.4868819991825148
7168,7168,28672,0.048992641270160675,2.642540216445923,1.2454895973205566,0.03275557607412338,0.390625,0.0001,0,3,3,26,64,31,1,0,0,0,0,0,0.5,1,0.03,0.016931384447389064,2.1672172092658
7296,7296,29184,0.018669307231903076,15.46770191192627,1.2388226985931396,0.01202478539198637,0.35546875,0.0001,0,0,3,34,41,50,0,0,0,0,0,0,0.390625,1,0.03,0.009543024691993196,1.221507160575129
7424,7424,29696,-0.0022319480776786804,15.030774116516113,1.2878855466842651,0.0027076704427599907,0.01953125,0.0001,0,1,4,30,37,56,0,0,0,0,0,0,0.4375,1,0.03,0.012990178362088045,1.6627428303472698
7552,7552,30208,0.009568601846694946,5.430688858032227,1.2859501838684082,0.0008639739826321602,0.0,0.0001,0,0,3,24,31,69,1,0,0,0,0,0,0.5390625,1,0.03,0.011273762720747982,1.4430416282557417
7680,7680,30720,0.0021564997732639313,2.139094829559326,1.2467801570892334,0.0008109612390398979,0.0078125,0.0001,0,3,5,28,34,58,0,0,0,0,0,0,0.453125,1,0.03,0.014414369366249957,1.8450392788799945
7808,7808,31232,-0.007510460913181305,6.254992485046387,1.2835118770599365,0.007118850015103817,0.19921875,0.0001,0,4,3,15,29,77,0,0,0,0,0,0,0.6015625,1,0.03,0.014596080435012482,1.8682982956815977
7936,7936,31744,0.017114197835326195,2.832340717315674,1.37783682346344,0.020198795944452286,0.37890625,0.0001,0,8,7,16,34,63,0,0,0,0,0,0,0.4921875,1,0.03,0.01588767996986462,2.0336230361426715
8064,8064,32256,-0.006226386874914169,11.379525184631348,1.4179949760437012,0.0048242490738630295,0.05078125,0.0001,0,4,8,41,39,35,1,0,0,0,0,0,0.3203125,1,0.03,0.013424664683725496,1.7183570795168635
8192,8192,32768,0.002877531573176384,3.115541696548462,1.3929164409637451,0.004151784814894199,0.07421875,0.0001,0,8,8,31,33,48,0,0,0,0,0,0,0.375,1,0.03,0.016596006996223878,2.1242888955166563
8320,8320,33280,-0.003910822793841362,4.196887016296387,1.3929764032363892,0.0011154599487781525,0.00390625,0.0001,1,8,7,20,29,63,0,0,0,0,0,0,0.4921875,1,0.03,0.013921023717102798,1.7818910357891582
8448,8448,33792,-0.007599297910928726,8.945707321166992,1.4857666492462158,0.013131686486303806,0.39453125,0.0001,0,8,8,35,28,49,0,0,0,0,0,0,0.3828125,1,0.03,0.015265365501363704,1.953966784174554
8576,8576,34304,0.00436343252658844,51.74184036254883,1.5314955711364746,0.003268522210419178,0.03515625,0.0001,0,8,7,26,35,51,1,0,0,0,0,0,0.3984375,1,0.03,0.003995246707745537,0.5113915785914287
8704,8704,34816,0.012374531477689743,25.991291046142578,1.5832351446151733,0.003957354463636875,0.09375,0.0001,0,16,15,31,21,44,1,0,0,0,0,0,0.34375,1,0.03,0.004724718049146759,0.6047639102907851
8832,8832,35328,-0.0049451664090156555,25.411849975585938,1.6076338291168213,0.001070454716682434,0.0078125,0.0001,1,21,15,27,21,43,0,0,0,0,0,0,0.3359375,1,0.03,0.008795411569280986,1.1258126808679663
8960,8960,35840,0.0049738772213459015,11.678383827209473,1.5417556762695312,0.026844758540391922,0.625,0.0001,1,21,16,21,26,40,3,0,0,0,0,0,0.3125,1,0.03,0.012069331104612502,1.5448743813904002
