global_step,global_decision_step,approx_global_env_frame_step,episode,episode_decision_steps,episode_approx_env_frame_steps,episode_ext_reward,episode_int_reward,episode_total_reward,episode_final_x_pos,episode_max_x_pos,episode_mean_x_pos,episode_flag_get,visited_bins,episode_timeout,train_total_timesteps,train_max_episode_steps,frame_skip
462782,462782,1851128,3540,35,140,237.0,0.0,237.0,300,300,160.77142857142857,0,7,0,1000000,3000,4
462811,462811,1851244,3541,29,116,251.0,0.0,251.0,314,314,159.75862068965517,0,7,0,1000000,3000,4
462848,462848,1851392,3542,37,148,230.0,0.0,230.0,294,294,169.43243243243242,0,6,0,1000000,3000,4
462878,462878,1851512,3543,30,120,249.0,0.0,249.0,312,312,159.73333333333332,0,7,0,1000000,3000,4
462959,462959,1851836,3544,81,324,630.0,0.0,630.0,703,703,375.3703703703704,0,15,0,1000000,3000,4
462990,462990,1851960,3545,31,124,246.0,0.0,246.0,310,310,157.41935483870967,0,7,0,1000000,3000,4
463026,463026,1852104,3546,36,144,244.0,0.0,244.0,308,308,159.69444444444446,0,7,0,1000000,3000,4
463119,463119,1852476,3547,93,372,625.0,0.0,625.0,701,701,390.68817204301075,0,15,0,1000000,3000,4
463229,463229,1852916,3548,110,440,616.0,0.0,616.0,694,694,386.45454545454544,0,14,0,1000000,3000,4
463267,463267,1853068,3549,38,152,238.0,0.0,238.0,303,303,151.3421052631579,0,7,0,1000000,3000,4
463305,463305,1853220,3550,38,152,240.0,0.0,240.0,304,304,161.42105263157896,0,7,0,1000000,3000,4
463451,463451,1853804,3551,146,584,733.0,0.0,733.0,819,819,502.013698630137,0,17,0,1000000,3000,4
463672,463672,1854688,3552,221,884,1027.0,0.0,1027.0,1126,1126,622.289592760181,0,23,0,1000000,3000,4
463771,463771,1855084,3553,99,396,648.0,0.0,648.0,722,722,363.27272727272725,0,15,0,1000000,3000,4
463862,463862,1855448,3554,91,364,623.0,0.0,623.0,698,698,356.38461538461536,0,14,0,1000000,3000,4
463971,463971,1855884,3555,109,436,610.0,0.0,610.0,689,689,369.7155963302752,0,14,0,1000000,3000,4
464160,464160,1856640,3556,189,756,1338.0,0.0,1338.0,1433,1433,715.9470899470899,0,29,0,1000000,3000,4
464190,464190,1856760,3557,30,120,249.0,0.0,249.0,313,313,159.96666666666667,0,7,0,1000000,3000,4
464289,464289,1857156,3558,99,396,622.0,0.0,622.0,699,699,385.3131313131313,0,14,0,1000000,3000,4
464542,464542,1858168,3559,253,1012,1325.0,0.0,1325.0,1433,1433,637.4861660079051,0,29,0,1000000,3000,4
464806,464806,1859224,3560,264,1056,1315.0,0.0,1315.0,1425,1425,743.9924242424242,0,29,0,1000000,3000,4
465057,465057,1860228,3561,251,1004,1021.0,0.0,1021.0,1127,1127,649.203187250996,0,23,0,1000000,3000,4
465162,465162,1860648,3562,105,420,618.0,0.0,618.0,697,697,384.73333333333335,0,14,0,1000000,3000,4
465385,465385,1861540,3563,223,892,1564.0,0.0,1564.0,1666,1666,823.3632286995515,0,34,0,1000000,3000,4
465422,465422,1861688,3564,37,148,242.0,0.0,242.0,305,305,155.59459459459458,0,7,0,1000000,3000,4
465453,465453,1861812,3565,31,124,251.0,0.0,251.0,315,315,152.4516129032258,0,7,0,1000000,3000,4
465484,465484,1861936,3566,31,124,247.0,0.0,247.0,311,311,151.38709677419354,0,7,0,1000000,3000,4
465657,465657,1862628,3567,173,692,809.0,0.0,809.0,898,899,555.4682080924855,0,18,0,1000000,3000,4
465768,465768,1863072,3568,111,444,595.0,0.0,595.0,674,674,390.6216216216216,0,14,0,1000000,3000,4
465802,465802,1863208,3569,34,136,248.0,0.0,248.0,312,312,151.14705882352942,0,7,0,1000000,3000,4
465834,465834,1863336,3570,32,128,247.0,0.0,247.0,311,311,158.5,0,7,0,1000000,3000,4
465871,465871,1863484,3571,37,148,243.0,0.0,243.0,308,308,148.35135135135135,0,7,0,1000000,3000,4
466039,466039,1864156,3572,168,672,1038.0,0.0,1038.0,1126,1126,638.875,0,23,0,1000000,3000,4
466301,466301,1865204,3573,262,1048,1297.0,0.0,1297.0,1406,1406,762.2404580152672,0,29,0,1000000,3000,4
466429,466429,1865716,3574,128,512,727.0,0.0,727.0,810,810,368.625,0,17,0,1000000,3000,4
466696,466696,1866784,3575,267,1068,1672.0,0.0,1672.0,1781,1781,807.7940074906367,0,36,0,1000000,3000,4
466802,466802,1867208,3576,106,424,610.0,0.0,610.0,688,688,387.70754716981133,0,14,0,1000000,3000,4
466927,466927,1867708,3577,125,500,611.0,0.0,611.0,692,692,375.832,0,14,0,1000000,3000,4
467055,467055,1868220,3578,128,512,590.0,0.0,590.0,672,672,401.71875,0,14,0,1000000,3000,4
467137,467137,1868548,3579,82,328,626.0,0.0,626.0,700,700,370.3414634146341,0,15,0,1000000,3000,4
467173,467173,1868692,3580,36,144,236.0,0.0,236.0,299,299,159.25,0,6,0,1000000,3000,4
467216,467216,1868864,3581,43,172,227.0,0.0,227.0,292,292,157.62790697674419,0,6,0,1000000,3000,4
467326,467326,1869304,3582,110,440,613.0,0.0,613.0,692,692,378.92727272727274,0,14,0,1000000,3000,4
467416,467416,1869664,3583,90,360,633.0,0.0,633.0,708,708,366.23333333333335,0,15,0,1000000,3000,4
467595,467595,1870380,3584,179,716,1035.0,0.0,1035.0,1126,1126,597.2849162011173,0,23,0,1000000,3000,4
467639,467639,1870556,3585,44,176,234.0,0.0,234.0,299,299,147.3409090909091,0,6,0,1000000,3000,4
467671,467671,1870684,3586,32,128,249.0,0.0,249.0,313,313,152.78125,0,7,0,1000000,3000,4
467706,467706,1870824,3587,35,140,251.0,0.0,251.0,315,315,149.74285714285713,0,7,0,1000000,3000,4
467809,467809,1871236,3588,103,412,599.0,0.0,599.0,677,677,410.19417475728153,0,14,0,1000000,3000,4
467978,467978,1871912,3589,169,676,810.0,0.0,810.0,898,900,571.5680473372781,0,19,0,1000000,3000,4
468010,468010,1872040,3590,32,128,247.0,0.0,247.0,310,310,156.875,0,7,0,1000000,3000,4
468240,468240,1872960,3591,230,920,1155.0,0.0,1155.0,1257,1257,665.4826086956522,0,26,0,1000000,3000,4
468277,468277,1873108,3592,37,148,238.0,0.0,238.0,302,302,158.8108108108108,0,7,0,1000000,3000,4
468319,468319,1873276,3593,42,168,230.0,0.0,230.0,293,293,156.07142857142858,0,6,0,1000000,3000,4
468500,468500,1874000,3594,181,724,1317.0,0.0,1317.0,1409,1409,685.3038674033149,0,29,0,1000000,3000,4
468591,468591,1874364,3595,91,364,604.0,0.0,604.0,680,680,312.1098901098901,0,14,0,1000000,3000,4
468628,468628,1874512,3596,37,148,238.0,0.0,238.0,302,302,159.0810810810811,0,7,0,1000000,3000,4
468669,468669,1874676,3597,41,164,245.0,0.0,245.0,309,309,129.4878048780488,0,7,0,1000000,3000,4
468703,468703,1874812,3598,34,136,245.0,0.0,245.0,309,309,148.94117647058823,0,7,0,1000000,3000,4
468741,468741,1874964,3599,38,152,241.0,0.0,241.0,306,306,145.52631578947367,0,7,0,1000000,3000,4
468776,468776,1875104,3600,35,140,243.0,0.0,243.0,308,308,147.02857142857144,0,7,0,1000000,3000,4
468946,468946,1875784,3601,170,680,1342.0,0.0,1342.0,1434,1434,715.2470588235294,0,29,0,1000000,3000,4
469155,469155,1876620,3602,209,836,1032.0,0.0,1032.0,1129,1129,583.1770334928229,0,23,0,1000000,3000,4
469312,469312,1877248,3603,157,628,795.0,0.0,795.0,882,882,534.0382165605096,0,18,0,1000000,3000,4
469384,469384,1877536,3604,72,288,610.0,0.0,610.0,682,682,320.7083333333333,0,14,0,1000000,3000,4
469486,469486,1877944,3605,102,408,613.0,0.0,613.0,691,691,388.70588235294116,0,14,0,1000000,3000,4
469527,469527,1878108,3606,41,164,234.0,0.0,234.0,300,300,157.6341463414634,0,7,0,1000000,3000,4
469748,469748,1878992,3607,221,884,1039.0,0.0,1039.0,1140,1140,654.9049773755656,0,23,0,1000000,3000,4
469933,469933,1879732,3608,185,740,1034.0,0.0,1034.0,1125,1125,586.1621621621622,0,23,0,1000000,3000,4
469994,469994,1879976,3609,61,244,193.0,0.0,193.0,261,261,164.19672131147541,0,6,0,1000000,3000,4
470166,470166,1880664,3610,172,688,720.0,0.0,720.0,811,811,514.5872093023256,0,17,0,1000000,3000,4
470208,470208,1880832,3611,42,168,244.0,0.0,244.0,309,309,130.97619047619048,0,7,0,1000000,3000,4
470440,470440,1881760,3612,232,928,1339.0,0.0,1339.0,1443,1443,710.698275862069,0,29,0,1000000,3000,4
470503,470503,1882012,3613,63,252,193.0,0.0,193.0,260,260,159.47619047619048,0,6,0,1000000,3000,4
470647,470647,1882588,3614,144,576,576.0,0.0,576.0,660,660,391.0,0,14,0,1000000,3000,4
470874,470874,1883496,3615,227,908,1308.0,0.0,1308.0,1410,1410,813.1409691629956,0,29,0,1000000,3000,4
471139,471139,1884556,3616,265,1060,1016.0,0.0,1016.0,1123,1123,563.8981132075472,0,23,0,1000000,3000,4
471261,471261,1885044,3617,122,488,620.0,0.0,620.0,701,701,328.5081967213115,0,15,0,1000000,3000,4
471317,471317,1885268,3618,56,224,220.0,0.0,220.0,289,289,132.17857142857142,0,6,0,1000000,3000,4
471494,471494,1885976,3619,177,708,721.0,0.0,721.0,813,813,487.3728813559322,0,17,0,1000000,3000,4
471611,471611,1886444,3620,117,468,624.0,0.0,624.0,705,705,365.1965811965812,0,15,0,1000000,3000,4
471719,471719,1886876,3621,108,432,616.0,0.0,616.0,695,695,368.02777777777777,0,14,0,1000000,3000,4
471753,471753,1887012,3622,34,136,241.0,0.0,241.0,304,304,158.02941176470588,0,7,0,1000000,3000,4
471889,471889,1887556,3623,136,544,742.0,0.0,742.0,826,826,472.1102941176471,0,17,0,1000000,3000,4
471969,471969,1887876,3624,80,320,651.0,0.0,651.0,722,724,363.5125,0,15,0,1000000,3000,4
472050,472050,1888200,3625,81,324,629.0,0.0,629.0,703,703,360.0987654320988,0,15,0,1000000,3000,4
472083,472083,1888332,3626,33,132,246.0,0.0,246.0,309,309,154.36363636363637,0,7,0,1000000,3000,4
472290,472290,1889160,3627,207,828,1038.0,0.0,1038.0,1136,1136,612.3913043478261,0,23,0,1000000,3000,4
472448,472448,1889792,3628,158,632,812.0,0.0,812.0,898,898,564.8417721518987,0,18,0,1000000,3000,4
472610,472610,1890440,3629,162,648,1065.0,0.0,1065.0,1155,1155,643.6666666666666,0,24,0,1000000,3000,4
472700,472700,1890800,3630,90,360,649.0,0.0,649.0,722,722,362.1222222222222,0,15,0,1000000,3000,4
472734,472734,1890936,3631,34,136,244.0,0.0,244.0,307,307,156.6764705882353,0,7,0,1000000,3000,4
472769,472769,1891076,3632,35,140,240.0,0.0,240.0,304,304,155.4,0,7,0,1000000,3000,4
472871,472871,1891484,3633,102,408,605.0,0.0,605.0,682,682,413.3627450980392,0,14,0,1000000,3000,4
472943,472943,1891772,3634,72,288,615.0,0.0,615.0,687,687,356.8888888888889,0,14,0,1000000,3000,4
472979,472979,1891916,3635,36,144,236.0,0.0,236.0,300,300,166.47222222222223,0,7,0,1000000,3000,4
473195,473195,1892780,3636,216,864,1851.0,0.0,1851.0,1951,1951,959.0879629629629,0,40,0,1000000,3000,4
473232,473232,1892928,3637,37,148,244.0,0.0,244.0,308,308,152.40540540540542,0,7,0,1000000,3000,4
473378,473378,1893512,3638,146,584,1067.0,0.0,1067.0,1154,1154,637.8835616438356,0,24,0,1000000,3000,4
473540,473540,1894160,3639,162,648,1039.0,0.0,1039.0,1127,1127,651.7222222222222,0,23,0,1000000,3000,4
473707,473707,1894828,3640,167,668,1346.0,0.0,1346.0,1437,1437,732.1976047904192,0,29,0,1000000,3000,4
473788,473788,1895152,3641,81,324,620.0,0.0,620.0,694,694,359.69135802469134,0,14,0,1000000,3000,4
473997,473997,1895988,3642,209,836,1030.0,0.0,1030.0,1126,1126,676.0430622009569,0,23,0,1000000,3000,4
474163,474163,1896652,3643,166,664,1040.0,0.0,1040.0,1129,1129,656.2349397590361,0,23,0,1000000,3000,4
474254,474254,1897016,3644,91,364,627.0,0.0,627.0,703,703,388.0659340659341,0,15,0,1000000,3000,4
474284,474284,1897136,3645,30,120,245.0,0.0,245.0,307,307,157.5,0,7,0,1000000,3000,4
474580,474580,1898320,3646,296,1184,1564.0,0.0,1564.0,1681,1681,839.7331081081081,0,34,0,1000000,3000,4
474674,474674,1898696,3647,94,376,597.0,0.0,597.0,672,672,415.25531914893617,0,14,0,1000000,3000,4
474819,474819,1899276,3648,145,580,814.0,0.0,814.0,898,898,586.255172413793,0,18,0,1000000,3000,4
474853,474853,1899412,3649,34,136,237.0,0.0,237.0,300,300,172.1764705882353,0,7,0,1000000,3000,4
475000,475000,1900000,3650,147,588,1043.0,0.0,1043.0,1128,1128,588.1020408163265,0,23,0,1000000,3000,4
475088,475088,1900352,3651,88,352,650.0,0.0,650.0,722,722,365.46590909090907,0,15,0,1000000,3000,4
475123,475123,1900492,3652,35,140,246.0,0.0,246.0,311,311,148.22857142857143,0,7,0,1000000,3000,4
475308,475308,1901232,3653,185,740,1037.0,0.0,1037.0,1129,1129,632.8756756756757,0,23,0,1000000,3000,4
475340,475340,1901360,3654,32,128,244.0,0.0,244.0,306,306,163.78125,0,7,0,1000000,3000,4
475442,475442,1901768,3655,102,408,601.0,0.0,601.0,679,679,390.7549019607843,0,14,0,1000000,3000,4
475620,475620,1902480,3656,178,712,1033.0,0.0,1033.0,1123,1123,632.9044943820224,0,23,0,1000000,3000,4
475744,475744,1902976,3657,124,496,746.0,0.0,746.0,827,827,484.39516129032256,0,17,0,1000000,3000,4
475778,475778,1903112,3658,34,136,241.0,0.0,241.0,305,305,157.3235294117647,0,7,0,1000000,3000,4
475915,475915,1903660,3659,137,548,730.0,0.0,730.0,813,813,486.8905109489051,0,17,0,1000000,3000,4
476150,476150,1904600,3660,235,940,1334.0,0.0,1334.0,1438,1438,695.195744680851,0,29,0,1000000,3000,4
476429,476429,1905716,3661,279,1116,1665.0,0.0,1665.0,1776,1776,883.9605734767025,0,36,0,1000000,3000,4
476467,476467,1905868,3662,38,152,231.0,0.0,231.0,294,294,172.60526315789474,0,6,0,1000000,3000,4
476533,476533,1906132,3663,66,264,615.0,0.0,615.0,686,686,349.95454545454544,0,14,0,1000000,3000,4
476568,476568,1906272,3664,35,140,249.0,0.0,249.0,313,313,147.31428571428572,0,7,0,1000000,3000,4
476598,476598,1906392,3665,30,120,246.0,0.0,246.0,310,310,159.76666666666668,0,7,0,1000000,3000,4
476746,476746,1906984,3666,148,592,814.0,0.0,814.0,898,900,573.9256756756756,0,19,0,1000000,3000,4
476990,476990,1907960,3667,244,976,1025.0,0.0,1025.0,1129,1129,701.233606557377,0,23,0,1000000,3000,4
477203,477203,1908812,3668,213,852,1317.0,0.0,1317.0,1415,1415,720.6713615023474,0,29,0,1000000,3000,4
477308,477308,1909232,3669,105,420,601.0,0.0,601.0,679,679,398.83809523809526,0,14,0,1000000,3000,4
477343,477343,1909372,3670,35,140,231.0,0.0,231.0,295,295,167.11428571428573,0,6,0,1000000,3000,4
477510,477510,1910040,3671,167,668,761.0,0.0,761.0,852,852,548.9401197604791,0,18,0,1000000,3000,4
477599,477599,1910396,3672,89,356,614.0,0.0,614.0,688,688,410.8314606741573,0,14,0,1000000,3000,4
477670,477670,1910680,3673,71,284,605.0,0.0,605.0,677,677,352.67605633802816,0,14,0,1000000,3000,4
477844,477844,1911376,3674,174,696,1351.0,0.0,1351.0,1443,1443,715.7528735632184,0,29,0,1000000,3000,4
478136,478136,1912544,3675,292,1168,1015.0,0.0,1015.0,1129,1129,740.2157534246576,0,23,0,1000000,3000,4
478223,478223,1912892,3676,87,348,635.0,0.0,635.0,710,710,387.0689655172414,0,15,0,1000000,3000,4
478284,478284,1913136,3677,61,244,610.0,0.0,610.0,680,680,332.3114754098361,0,14,0,1000000,3000,4
478461,478461,1913844,3678,177,708,1424.0,0.0,1424.0,1516,1516,794.9887005649717,0,31,0,1000000,3000,4
478639,478639,1914556,3679,178,712,808.0,0.0,808.0,898,898,611.0842696629213,0,18,0,1000000,3000,4
478806,478806,1915224,3680,167,668,1431.0,0.0,1431.0,1522,1522,732.9580838323353,0,31,0,1000000,3000,4
478941,478941,1915764,3681,135,540,1351.0,0.0,1351.0,1435,1435,691.1333333333333,0,29,0,1000000,3000,4
479001,479001,1916004,3682,60,240,610.0,0.0,610.0,680,680,342.1666666666667,0,14,0,1000000,3000,4
479037,479037,1916148,3683,36,144,234.0,0.0,234.0,299,299,161.16666666666666,0,6,0,1000000,3000,4
479183,479183,1916732,3684,146,584,783.0,0.0,783.0,870,870,554.8767123287671,0,18,0,1000000,3000,4
479257,479257,1917028,3685,74,296,620.0,0.0,620.0,692,692,363.06756756756755,0,14,0,1000000,3000,4
479286,479286,1917144,3686,29,116,248.0,0.0,248.0,311,311,157.13793103448276,0,7,0,1000000,3000,4
479326,479326,1917304,3687,40,160,230.0,0.0,230.0,295,295,160.6,0,6,0,1000000,3000,4
479553,479553,1918212,3688,227,908,1688.0,0.0,1688.0,1789,1789,830.295154185022,0,36,0,1000000,3000,4
479634,479634,1918536,3689,81,324,621.0,0.0,621.0,693,693,360.4691358024691,0,14,0,1000000,3000,4
479670,479670,1918680,3690,36,144,232.0,0.0,232.0,296,296,165.41666666666666,0,6,0,1000000,3000,4
479813,479813,1919252,3691,143,572,1157.0,0.0,1157.0,1242,1242,657.6293706293707,0,25,0,1000000,3000,4
479890,479890,1919560,3692,77,308,652.0,0.0,652.0,722,723,384.9220779220779,0,15,0,1000000,3000,4
479922,479922,1919688,3693,32,128,249.0,0.0,249.0,312,312,154.125,0,7,0,1000000,3000,4
479961,479961,1919844,3694,39,156,229.0,0.0,229.0,292,292,166.7948717948718,0,6,0,1000000,3000,4
480038,480038,1920152,3695,77,308,652.0,0.0,652.0,722,722,395.85714285714283,0,15,0,1000000,3000,4
480119,480119,1920476,3696,81,324,651.0,0.0,651.0,722,722,375.0,0,15,0,1000000,3000,4
480369,480369,1921476,3697,250,1000,1128.0,0.0,1128.0,1234,1234,683.06,0,25,0,1000000,3000,4
480454,480454,1921816,3698,85,340,622.0,0.0,622.0,697,697,399.3176470588235,0,14,0,1000000,3000,4
480611,480611,1922444,3699,157,628,812.0,0.0,812.0,898,898,576.4331210191083,0,18,0,1000000,3000,4
480644,480644,1922576,3700,33,132,237.0,0.0,237.0,301,301,170.87878787878788,0,7,0,1000000,3000,4
480676,480676,1922704,3701,32,128,251.0,0.0,251.0,315,315,151.0625,0,7,0,1000000,3000,4
480767,480767,1923068,3702,91,364,612.0,0.0,612.0,688,688,409.65934065934067,0,14,0,1000000,3000,4
480867,480867,1923468,3703,100,400,634.0,0.0,634.0,711,711,360.65,0,15,0,1000000,3000,4
481235,481235,1924940,3704,368,1472,999.0,0.0,999.0,1128,1128,727.75,0,23,0,1000000,3000,4
481331,481331,1925324,3705,96,384,603.0,0.0,603.0,679,679,410.8645833333333,0,14,0,1000000,3000,4
481471,481471,1925884,3706,140,560,762.0,0.0,762.0,847,847,506.76428571428573,0,17,0,1000000,3000,4
481729,481729,1926916,3707,258,1032,706.0,0.0,706.0,815,815,568.2945736434109,0,17,0,1000000,3000,4
481918,481918,1927672,3708,189,756,1332.0,0.0,1332.0,1427,1427,748.5767195767196,0,29,0,1000000,3000,4
482084,482084,1928336,3709,166,664,730.0,0.0,730.0,820,820,523.2048192771084,0,17,0,1000000,3000,4
482164,482164,1928656,3710,80,320,651.0,0.0,651.0,722,724,377.4375,0,15,0,1000000,3000,4
482195,482195,1928780,3711,31,124,247.0,0.0,247.0,311,311,155.93548387096774,0,7,0,1000000,3000,4
482265,482265,1929060,3712,70,280,608.0,0.0,608.0,679,679,324.95714285714286,0,14,0,1000000,3000,4
482462,482462,1929848,3713,197,788,1328.0,0.0,1328.0,1425,1425,750.8934010152284,0,29,0,1000000,3000,4
482528,482528,1930112,3714,66,264,612.0,0.0,612.0,682,682,336.09090909090907,0,14,0,1000000,3000,4
482745,482745,1930980,3715,217,868,1314.0,0.0,1314.0,1413,1413,689.0967741935484,0,29,0,1000000,3000,4
482777,482777,1931108,3716,32,128,248.0,0.0,248.0,312,312,148.90625,0,7,0,1000000,3000,4
482860,482860,1931440,3717,83,332,651.0,0.0,651.0,722,723,373.2530120481928,0,15,0,1000000,3000,4
483041,483041,1932164,3718,181,724,1038.0,0.0,1038.0,1130,1130,665.7734806629834,0,23,0,1000000,3000,4
483126,483126,1932504,3719,85,340,624.0,0.0,624.0,697,697,395.7294117647059,0,14,0,1000000,3000,4
483206,483206,1932824,3720,80,320,606.0,0.0,606.0,678,678,351.2875,0,14,0,1000000,3000,4
483379,483379,1933516,3721,173,692,1428.0,0.0,1428.0,1520,1520,706.8959537572255,0,31,0,1000000,3000,4
483409,483409,1933636,3722,30,120,248.0,0.0,248.0,310,310,158.9,0,7,0,1000000,3000,4
483503,483503,1934012,3723,94,376,615.0,0.0,615.0,690,690,385.20212765957444,0,14,0,1000000,3000,4
483661,483661,1934644,3724,158,632,1041.0,0.0,1041.0,1128,1128,628.1962025316456,0,23,0,1000000,3000,4
483693,483693,1934772,3725,32,128,246.0,0.0,246.0,310,310,150.59375,0,7,0,1000000,3000,4
483726,483726,1934904,3726,33,132,237.0,0.0,237.0,301,301,165.0909090909091,0,7,0,1000000,3000,4
483757,483757,1935028,3727,31,124,248.0,0.0,248.0,312,312,157.83870967741936,0,7,0,1000000,3000,4
483787,483787,1935148,3728,30,120,253.0,0.0,253.0,316,316,157.46666666666667,0,7,0,1000000,3000,4
483817,483817,1935268,3729,30,120,251.0,0.0,251.0,315,315,153.73333333333332,0,7,0,1000000,3000,4
483849,483849,1935396,3730,32,128,248.0,0.0,248.0,312,312,150.0,0,7,0,1000000,3000,4
483881,483881,1935524,3731,32,128,252.0,0.0,252.0,316,316,154.96875,0,7,0,1000000,3000,4
484001,484001,1936004,3732,120,480,1058.0,0.0,1058.0,1138,1138,622.6,0,23,0,1000000,3000,4
484119,484119,1936476,3733,118,472,1047.0,0.0,1047.0,1126,1126,598.771186440678,0,23,0,1000000,3000,4
484148,484148,1936592,3734,29,116,248.0,0.0,248.0,311,311,153.27586206896552,0,7,0,1000000,3000,4
484284,484284,1937136,3735,136,544,727.0,0.0,727.0,811,811,474.33088235294116,0,17,0,1000000,3000,4
484314,484314,1937256,3736,30,120,246.0,0.0,246.0,310,310,150.86666666666667,0,7,0,1000000,3000,4
484548,484548,1938192,3737,234,936,1918.0,0.0,1918.0,2022,2022,1030.931623931624,0,41,0,1000000,3000,4
484768,484768,1939072,3738,220,880,1335.0,0.0,1335.0,1436,1436,714.9727272727273,0,29,0,1000000,3000,4
484922,484922,1939688,3739,154,616,813.0,0.0,813.0,898,898,578.974025974026,0,18,0,1000000,3000,4
485135,485135,1940540,3740,213,852,1310.0,0.0,1310.0,1409,1409,689.7042253521126,0,29,0,1000000,3000,4
485214,485214,1940856,3741,79,316,639.0,0.0,639.0,711,711,361.2151898734177,0,15,0,1000000,3000,4
485308,485308,1941232,3742,94,376,622.0,0.0,622.0,698,698,380.82978723404256,0,14,0,1000000,3000,4
485404,485404,1941616,3743,96,384,617.0,0.0,617.0,693,693,389.7395833333333,0,14,0,1000000,3000,4
485435,485435,1941740,3744,31,124,250.0,0.0,250.0,314,314,153.2258064516129,0,7,0,1000000,3000,4
485473,485473,1941892,3745,38,152,242.0,0.0,242.0,307,307,152.8421052631579,0,7,0,1000000,3000,4
485619,485619,1942476,3746,146,584,1138.0,0.0,1138.0,1223,1223,673.513698630137,0,25,0,1000000,3000,4
485651,485651,1942604,3747,32,128,251.0,0.0,251.0,314,314,151.75,0,7,0,1000000,3000,4
485687,485687,1942748,3748,36,144,246.0,0.0,246.0,311,311,148.44444444444446,0,7,0,1000000,3000,4
485893,485893,1943572,3749,206,824,1326.0,0.0,1326.0,1424,1424,699.0485436893204,0,29,0,1000000,3000,4
486002,486002,1944008,3750,109,436,616.0,0.0,616.0,694,694,352.72477064220186,0,14,0,1000000,3000,4
486191,486191,1944764,3751,189,756,1034.0,0.0,1034.0,1127,1127,631.3862433862433,0,23,0,1000000,3000,4
486300,486300,1945200,3752,109,436,604.0,0.0,604.0,682,682,378.7155963302752,0,14,0,1000000,3000,4
486342,486342,1945368,3753,42,168,228.0,0.0,228.0,294,294,161.07142857142858,0,6,0,1000000,3000,4
486476,486476,1945904,3754,134,536,773.0,0.0,773.0,857,857,523.2985074626865,0,18,0,1000000,3000,4
486670,486670,1946680,3755,194,776,1035.0,0.0,1035.0,1129,1129,616.8814432989691,0,23,0,1000000,3000,4
486773,486773,1947092,3756,103,412,604.0,0.0,604.0,680,680,383.3203883495146,0,14,0,1000000,3000,4
486815,486815,1947260,3757,42,168,234.0,0.0,234.0,299,299,146.52380952380952,0,6,0,1000000,3000,4
486897,486897,1947588,3758,82,328,613.0,0.0,613.0,686,686,334.719512195122,0,14,0,1000000,3000,4
486993,486993,1947972,3759,96,384,627.0,0.0,627.0,703,703,377.65625,0,15,0,1000000,3000,4
487030,487030,1948120,3760,37,148,240.0,0.0,240.0,305,305,148.7027027027027,0,7,0,1000000,3000,4
487131,487131,1948524,3761,101,404,628.0,0.0,628.0,706,706,377.990099009901,0,15,0,1000000,3000,4
487291,487291,1949164,3762,160,640,1041.0,0.0,1041.0,1129,1129,575.63125,0,23,0,1000000,3000,4
487322,487322,1949288,3763,31,124,248.0,0.0,248.0,312,312,148.2258064516129,0,7,0,1000000,3000,4
487356,487356,1949424,3764,34,136,244.0,0.0,244.0,307,307,155.3235294117647,0,7,0,1000000,3000,4
487606,487606,1950424,3765,250,1000,1325.0,0.0,1325.0,1433,1433,719.528,0,29,0,1000000,3000,4
487800,487800,1951200,3766,194,776,764.0,0.0,764.0,858,858,547.5412371134021,0,18,0,1000000,3000,4
487832,487832,1951328,3767,32,128,245.0,0.0,245.0,309,309,148.625,0,7,0,1000000,3000,4
488021,488021,1952084,3768,189,756,1127.0,0.0,1127.0,1219,1219,690.1111111111111,0,25,0,1000000,3000,4
488110,488110,1952440,3769,89,356,625.0,0.0,625.0,700,700,390.19101123595505,0,15,0,1000000,3000,4
488146,488146,1952584,3770,36,144,247.0,0.0,247.0,312,312,147.58333333333334,0,7,0,1000000,3000,4
488178,488178,1952712,3771,32,128,252.0,0.0,252.0,316,316,146.15625,0,7,0,1000000,3000,4
488254,488254,1953016,3772,76,304,604.0,0.0,604.0,676,676,330.1842105263158,0,14,0,1000000,3000,4
488287,488287,1953148,3773,33,132,241.0,0.0,241.0,305,305,160.75757575757575,0,7,0,1000000,3000,4
488469,488469,1953876,3774,182,728,761.0,0.0,761.0,855,855,559.1648351648352,0,18,0,1000000,3000,4
488503,488503,1954012,3775,34,136,247.0,0.0,247.0,311,311,144.41176470588235,0,7,0,1000000,3000,4
488641,488641,1954564,3776,138,552,733.0,0.0,733.0,817,817,474.8840579710145,0,17,0,1000000,3000,4
488672,488672,1954688,3777,31,124,249.0,0.0,249.0,313,313,150.48387096774192,0,7,0,1000000,3000,4
488705,488705,1954820,3778,33,132,242.0,0.0,242.0,306,306,155.78787878787878,0,7,0,1000000,3000,4
488737,488737,1954948,3779,32,128,249.0,0.0,249.0,313,313,160.46875,0,7,0,1000000,3000,4
488892,488892,1955568,3780,155,620,812.0,0.0,812.0,898,898,545.916129032258,0,18,0,1000000,3000,4
488925,488925,1955700,3781,33,132,248.0,0.0,248.0,312,312,154.21212121212122,0,7,0,1000000,3000,4
488956,488956,1955824,3782,31,124,251.0,0.0,251.0,315,315,152.32258064516128,0,7,0,1000000,3000,4
488992,488992,1955968,3783,36,144,245.0,0.0,245.0,310,310,148.52777777777777,0,7,0,1000000,3000,4
489025,489025,1956100,3784,33,132,244.0,0.0,244.0,308,308,158.3030303030303,0,7,0,1000000,3000,4
