global_step,global_decision_step,approx_global_env_frame_step,policy_loss,value_loss,entropy,approx_kl,clip_fraction,learning_rate,rollout_action_0,rollout_action_1,rollout_action_2,rollout_action_3,rollout_action_4,rollout_action_5,rollout_action_6,rollout_action_7,rollout_action_8,rollout_action_9,rollout_action_10,rollout_action_11,dominant_action_frac,reward_clip,target_kl,rollout_int_reward_mean,rollout_int_reward_sum
12288,12288,49152,0.005009151995182037,2.6478047370910645,0.5436187982559204,0.0022004833444952965,0.05078125,0.0001,0,14,113,0,1,0,0,0,0,0,0,0,0.8828125,1,0.03,7.719866857769375e-06,0.00098814295779448
12416,12416,49664,8.694827556610107e-06,3.550344705581665,0.5105103850364685,0.0006572501733899117,0.00390625,0.0001,0,25,102,0,1,0,0,0,0,0,0,0,0.796875,1,0.03,6.068859960350892e-06,0.0007768140749249142
12544,12544,50176,0.0005368292331695557,17.376007080078125,0.5288083553314209,0.0007440242916345596,0.0,0.0001,1,27,100,0,0,0,0,0,0,0,0,0,0.78125,1,0.03,4.5489956370659e-06,0.0005822714415444352
12672,12672,50688,0.019855424761772156,13.869352340698242,0.5849044322967529,0.0030175037682056427,0.08203125,0.0001,0,21,105,0,2,0,0,0,0,0,0,0,0.8203125,1,0.03,5.04902345177527e-06,0.0006462750018272345
12800,12800,51200,0.002805858850479126,3.1460928916931152,0.5279949307441711,0.00039409101009368896,0.0625,0.0001,1,28,99,0,0,0,0,0,0,0,0,0,0.7734375,1,0.03,7.343901224032834e-06,0.0009400193566762027
12928,12928,51712,-0.004420086741447449,7.710738182067871,0.5288115739822388,0.0011614607647061348,0.00390625,0.0001,1,24,103,0,0,0,0,0,0,0,0,0,0.8046875,1,0.03,7.2544905229676715e-06,0.000928574786939862
13056,13056,52224,0.008398309350013733,34.216156005859375,0.43826228380203247,0.0034870533272624016,0.07421875,0.0001,0,19,108,1,0,0,0,0,0,0,0,0,0.84375,1,0.03,5.1448240316886995e-06,0.0006585374760561535
13184,13184,52736,0.0011018440127372742,5.191247463226318,0.4285617470741272,6.496626883745193e-05,0.0,0.0001,0,11,116,1,0,0,0,0,0,0,0,0,0.90625,1,0.03,3.283447115975946e-06,0.0004202812308449211
13312,13312,53248,0.00241050124168396,18.64244270324707,0.4372780919075012,0.00013465061783790588,0.0,0.0001,1,15,112,0,0,0,0,0,0,0,0,0,0.875,1,0.03,3.697644702427283e-06,0.0004732985219106922
13440,13440,53760,-0.0004880540072917938,9.093697547912598,0.4526193141937256,2.5675632059574127e-05,0.0,0.0001,0,11,116,1,0,0,0,0,0,0,0,0,0.90625,1,0.03,3.2230277202671687e-06,0.0004125475481941976
13568,13568,54272,0.0011184066534042358,2.2556984424591064,0.4174264371395111,0.0005030157044529915,0.0078125,0.0001,2,14,112,0,0,0,0,0,0,0,0,0,0.875,1,0.03,2.2779465345124095e-06,0.0002915771564175884
13696,13696,54784,0.0032392367720603943,3.1995511054992676,0.36830002069473267,0.0008142357692122459,0.02734375,0.0001,0,15,112,1,0,0,0,0,0,0,0,0,0.875,1,0.03,1.9090068645866154e-06,0.00024435287866708677
13824,13824,55296,-0.01082216203212738,2.558762788772583,0.26355400681495667,0.007744445465505123,0.0546875,0.0001,1,9,117,1,0,0,0,0,0,0,0,0,0.9140625,1,0.03,2.0810447383112773e-06,0.0002663737265038435
13952,13952,55808,0.0008023157715797424,6.6981024742126465,0.2468310296535492,0.0001632440835237503,0.0,0.0001,0,7,121,0,0,0,0,0,0,0,0,0,0.9453125,1,0.03,1.2834047398158077e-06,0.0001642758066964234
14080,14080,56320,0.003581688739359379,6.616977691650391,0.3046892583370209,0.004281605593860149,0.02734375,0.0001,0,9,118,1,0,0,0,0,0,0,0,0,0.921875,1,0.03,2.2012731655252082e-06,0.00028176296518722665
14208,14208,56832,-0.0038897916674613953,1.3487311601638794,0.3805181384086609,0.002863527275621891,0.04296875,0.0001,0,9,117,2,0,0,0,0,0,0,0,0,0.9140625,1,0.03,2.7492768861492323e-06,0.00035190744142710173
14336,14336,57344,-0.0018191635608673096,13.514886856079102,0.43753278255462646,0.0018186597153544426,0.046875,0.0001,0,12,116,0,0,0,0,0,0,0,0,0,0.90625,1,0.03,1.77864812433981e-06,0.00022766695991549568
14464,14464,57856,0.001836329698562622,12.713801383972168,0.4766994118690491,0.0006878776475787163,0.04296875,0.0001,0,10,116,2,0,0,0,0,0,0,0,0,0.90625,1,0.03,1.3421373958877325e-06,0.00017179358667362976
14592,14592,58368,-0.0003413558006286621,2.0759129524230957,0.45966923236846924,0.0006144838407635689,0.00390625,0.0001,1,23,103,1,0,0,0,0,0,0,0,0,0.8046875,1,0.03,1.5414004588265584e-06,0.00019729925872979948
14720,14720,58880,0.0013441462069749832,1.6700448989868164,0.4897969365119934,0.00011230632662773132,0.0546875,0.0001,1,25,101,1,0,0,0,0,0,0,0,0,0.7890625,1,0.03,2.1785080805969415e-06,0.0002788490343164085
14848,14848,59392,0.01469026505947113,16.84921646118164,0.3780120611190796,0.006155644543468952,0.109375,0.0001,1,18,108,1,0,0,0,0,0,0,0,0,0.84375,1,0.03,2.6476992314172776e-06,0.00033890550162141153
14976,14976,59904,0.002079971134662628,4.342865943908691,0.34124505519866943,0.0009833388030529022,0.02734375,0.0001,1,13,114,0,0,0,0,0,0,0,0,0,0.890625,1,0.03,1.9959808232883347e-06,0.00025548554538090684
