global_step,global_decision_step,approx_global_env_frame_step,policy_loss,value_loss,entropy,approx_kl,clip_fraction,learning_rate,rollout_action_0,rollout_action_1,rollout_action_2,rollout_action_3,rollout_action_4,rollout_action_5,rollout_action_6,rollout_action_7,rollout_action_8,rollout_action_9,rollout_action_10,rollout_action_11,dominant_action_frac,reward_clip,target_kl,rollout_int_reward_mean,rollout_int_reward_sum
4352,4352,17408,-0.0036889687180519104,12.258222579956055,1.8986040353775024,0.00014125928282737732,0.0,0.0001,11,27,13,21,32,17,7,0,0,0,0,0,0.25,1,0.03,0.010357295703670388,1.3257338500698097
4480,4480,17920,-0.0002502650022506714,22.15343475341797,1.8888849020004272,0.00019870884716510773,0.0,0.0001,16,21,15,25,26,8,17,0,0,0,0,0,0.203125,1,0.03,0.004307018004283236,0.5512983045482542
4608,4608,18432,-0.0009226277470588684,13.815383911132812,1.8956218957901,0.00021277647465467453,0.0,0.0001,14,30,11,19,26,10,18,0,0,0,0,0,0.234375,1,0.03,0.0012787475391178305,0.1636796850070823
4736,4736,18944,-0.0017488189041614532,43.815547943115234,1.901153326034546,6.0684047639369965e-05,0.0,0.0001,18,19,13,23,33,7,15,0,0,0,0,0,0.2578125,1,0.03,0.00735058680857037,0.9408751114970073
4864,4864,19456,0.0013360753655433655,11.614274978637695,1.903333067893982,5.2303075790405273e-05,0.0,0.0001,19,23,11,22,32,12,9,0,0,0,0,0,0.25,1,0.03,0.008235752449991196,1.054176313598873
4992,4992,19968,-0.0011132284998893738,11.761585235595703,1.9105761051177979,0.0003954106941819191,0.0,0.0001,15,19,14,23,31,12,14,0,0,0,0,0,0.2421875,1,0.03,0.005624336937444241,0.7199151279928628
5120,5120,20480,0.0002949126064777374,7.156518936157227,1.9198211431503296,0.0005795750766992569,0.0,0.0001,18,18,13,18,29,17,15,0,0,0,0,0,0.2265625,1,0.03,0.003249864325425733,0.41598263365449384
5248,5248,20992,-0.00197780504822731,75.80364990234375,1.926041841506958,0.00013840757310390472,0.0,0.0001,19,16,23,22,22,11,15,0,0,0,0,0,0.1796875,1,0.03,0.010265975761058144,1.3140448974154424
5376,5376,21504,-0.0009098649024963379,24.385189056396484,1.9224224090576172,0.00012845546007156372,0.0,0.0001,22,22,21,13,28,13,9,0,0,0,0,0,0.21875,1,0.03,0.01697396169856802,2.1726670974167064
5504,5504,22016,0.008245386183261871,20.957778930664062,1.909497618675232,0.0008845990523695946,0.0,0.0001,15,21,17,15,26,13,21,0,0,0,0,0,0.203125,1,0.03,0.010330536093533738,1.3223086199723184
5632,5632,22528,0.007823288440704346,24.39217758178711,1.8825461864471436,0.0017467699944972992,0.04296875,0.0001,12,27,21,26,23,8,11,0,0,0,0,0,0.2109375,1,0.03,0.011397967941547904,1.4589398965181317
5760,5760,23040,-0.0003625154495239258,27.088821411132812,1.8577852249145508,0.0011521503329277039,0.0,0.0001,16,20,16,27,29,3,17,0,0,0,0,0,0.2265625,1,0.03,0.004563703855183121,0.5841540934634395
5888,5888,23552,0.0094342902302742,18.28537940979004,1.8396860361099243,0.00046519190073013306,0.0,0.0001,21,17,12,26,42,6,4,0,0,0,0,0,0.328125,1,0.03,0.007838804692937629,1.0033670006960165
