global_step,global_decision_step,approx_global_env_frame_step,episode,episode_decision_steps,episode_approx_env_frame_steps,episode_ext_reward,episode_int_reward,episode_total_reward,episode_final_x_pos,episode_max_x_pos,episode_mean_x_pos,visited_bins,episode_timeout,train_total_timesteps,train_max_episode_steps,frame_skip
20671,20671,82684,118,74,296,653.0,0.0,653.0,722,722,382.97297297297297,15,0,50000,3000,4
20864,20864,83456,119,193,772,805.0,0.0,805.0,898,898,557.7927461139897,18,0,50000,3000,4
20899,20899,83596,120,35,140,240.0,0.0,240.0,305,305,148.02857142857144,7,0,50000,3000,4
21003,21003,84012,121,104,416,610.0,0.0,610.0,688,688,335.58653846153845,14,0,50000,3000,4
21036,21036,84144,122,33,132,247.0,0.0,247.0,311,311,151.57575757575756,7,0,50000,3000,4
21202,21202,84808,123,166,664,810.0,0.0,810.0,898,898,593.5,18,0,50000,3000,4
21295,21295,85180,124,93,372,601.0,0.0,601.0,677,677,398.8817204301075,14,0,50000,3000,4
21441,21441,85764,125,146,584,751.0,0.0,751.0,838,838,516.5616438356165,17,0,50000,3000,4
21479,21479,85916,126,38,152,235.0,0.0,235.0,299,299,155.1578947368421,6,0,50000,3000,4
21633,21633,86532,127,154,616,813.0,0.0,813.0,898,898,558.4350649350649,18,0,50000,3000,4
21669,21669,86676,128,36,144,247.0,0.0,247.0,312,312,146.97222222222223,7,0,50000,3000,4
21869,21869,87476,129,200,800,1324.0,0.0,1324.0,1421,1421,601.005,29,0,50000,3000,4
21911,21911,87644,130,42,168,237.0,0.0,237.0,301,301,154.3095238095238,7,0,50000,3000,4
22212,22212,88848,131,301,1204,1035.0,0.0,1035.0,1152,1152,656.2990033222592,24,0,50000,3000,4
22407,22407,89628,132,195,780,1336.0,0.0,1336.0,1432,1432,664.2974358974359,29,0,50000,3000,4
22480,22480,89920,133,73,292,633.0,0.0,633.0,705,705,367.16438356164383,15,0,50000,3000,4
22515,22515,90060,134,35,140,246.0,0.0,246.0,310,310,151.14285714285714,7,0,50000,3000,4
22554,22554,90216,135,39,156,236.0,0.0,236.0,301,301,156.30769230769232,7,0,50000,3000,4
22725,22725,90900,136,171,684,809.0,0.0,809.0,898,898,539.2280701754386,18,0,50000,3000,4
22925,22925,91700,137,200,800,697.0,0.0,697.0,794,794,557.65,16,0,50000,3000,4
23146,23146,92584,138,221,884,1030.0,0.0,1030.0,1131,1131,644.2352941176471,23,0,50000,3000,4
23729,23729,94916,139,583,2332,1244.0,0.0,1244.0,1416,1416,819.0034305317324,29,0,50000,3000,4
24207,24207,96828,140,478,1912,663.0,0.0,663.0,815,815,619.6757322175732,17,0,50000,3000,4
24254,24254,97016,141,47,188,220.0,0.0,220.0,286,286,153.2127659574468,6,0,50000,3000,4
24523,24523,98092,142,269,1076,790.0,0.0,790.0,898,898,639.3940520446097,18,0,50000,3000,4
24694,24694,98776,143,171,684,1314.0,0.0,1314.0,1405,1405,672.046783625731,29,0,50000,3000,4
24739,24739,98956,144,45,180,226.0,0.0,226.0,292,292,149.06666666666666,6,0,50000,3000,4
24812,24812,99248,145,73,292,619.0,0.0,619.0,691,691,351.5890410958904,14,0,50000,3000,4
24858,24858,99432,146,46,184,235.0,0.0,235.0,302,302,135.02173913043478,7,0,50000,3000,4
24899,24899,99596,147,41,164,237.0,0.0,237.0,303,303,150.5121951219512,7,0,50000,3000,4
24936,24936,99744,148,37,148,237.0,0.0,237.0,302,302,151.05405405405406,7,0,50000,3000,4
24980,24980,99920,149,44,176,227.0,0.0,227.0,293,293,152.4318181818182,6,0,50000,3000,4
25072,25072,100288,150,92,368,626.0,0.0,626.0,702,702,342.2608695652174,15,0,50000,3000,4
26000,26000,104000,151,928,3712,1429.0,0.0,1429.0,1672,1672,728.167025862069,34,0,50000,3000,4
26120,26120,104480,152,120,480,609.0,0.0,609.0,690,690,370.8666666666667,14,0,50000,3000,4
26661,26661,106644,153,541,2164,967.0,0.0,967.0,1132,1132,710.1219963031423,23,0,50000,3000,4
26697,26697,106788,154,36,144,247.0,0.0,247.0,311,311,145.22222222222223,7,0,50000,3000,4
27348,27348,109392,155,651,2604,1242.0,0.0,1242.0,1430,1430,781.0645161290323,29,0,50000,3000,4
27547,27547,110188,156,199,796,804.0,0.0,804.0,898,899,604.4522613065327,18,0,50000,3000,4
27585,27585,110340,157,38,152,243.0,0.0,243.0,308,308,141.76315789473685,7,0,50000,3000,4
28017,28017,112068,158,432,1728,685.0,0.0,685.0,828,828,629.5370370370371,17,0,50000,3000,4
28064,28064,112256,159,47,188,228.0,0.0,228.0,295,295,147.7872340425532,6,0,50000,3000,4
28107,28107,112428,160,43,172,247.0,0.0,247.0,312,312,130.34883720930233,7,0,50000,3000,4
28351,28351,113404,161,244,976,1022.0,0.0,1022.0,1125,1125,619.7254098360655,23,0,50000,3000,4
28391,28391,113564,162,40,160,244.0,0.0,244.0,308,308,141.75,7,0,50000,3000,4
28432,28432,113728,163,41,164,228.0,0.0,228.0,292,292,162.70731707317074,6,0,50000,3000,4
28466,28466,113864,164,34,136,246.0,0.0,246.0,310,310,149.85294117647058,7,0,50000,3000,4
28553,28553,114212,165,87,348,613.0,0.0,613.0,688,688,346.735632183908,14,0,50000,3000,4
28801,28801,115204,166,248,992,1023.0,0.0,1023.0,1127,1127,719.5645161290323,23,0,50000,3000,4
28978,28978,115912,167,177,708,808.0,0.0,808.0,898,900,570.0734463276837,19,0,50000,3000,4
29034,29034,116136,168,56,224,226.0,0.0,226.0,295,295,125.07142857142857,6,0,50000,3000,4
29077,29077,116308,169,43,172,237.0,0.0,237.0,302,302,146.6046511627907,7,0,50000,3000,4
29337,29337,117348,170,260,1040,792.0,0.0,792.0,898,899,540.3307692307692,18,0,50000,3000,4
29504,29504,118016,171,167,668,634.0,0.0,634.0,722,723,471.38922155688624,15,0,50000,3000,4
29575,29575,118300,172,71,284,162.0,0.0,162.0,232,232,148.01408450704224,5,0,50000,3000,4
29849,29849,119396,173,274,1096,1023.0,0.0,1023.0,1134,1134,628.2226277372263,23,0,50000,3000,4
30055,30055,120220,174,206,824,626.0,0.0,626.0,722,722,418.9611650485437,15,0,50000,3000,4
30165,30165,120660,175,110,440,585.0,0.0,585.0,663,663,396.6818181818182,14,0,50000,3000,4
30374,30374,121496,176,209,836,1037.0,0.0,1037.0,1135,1135,596.0956937799043,23,0,50000,3000,4
30415,30415,121660,177,41,164,240.0,0.0,240.0,305,305,149.5121951219512,7,0,50000,3000,4
30579,30579,122316,178,164,656,1049.0,0.0,1049.0,1138,1138,543.2439024390244,23,0,50000,3000,4
30621,30621,122484,179,42,168,235.0,0.0,235.0,299,299,149.8095238095238,6,0,50000,3000,4
30823,30823,123292,180,202,808,1032.0,0.0,1032.0,1128,1128,579.6089108910891,23,0,50000,3000,4
30937,30937,123748,181,114,456,593.0,0.0,593.0,673,673,395.1929824561403,14,0,50000,3000,4
30977,30977,123908,182,40,160,236.0,0.0,236.0,300,300,159.9,7,0,50000,3000,4
31211,31211,124844,183,234,936,1033.0,0.0,1033.0,1136,1136,651.1794871794872,23,0,50000,3000,4
31302,31302,125208,184,91,364,621.0,0.0,621.0,695,695,352.3296703296703,14,0,50000,3000,4
31334,31334,125336,185,32,128,251.0,0.0,251.0,315,315,152.09375,7,0,50000,3000,4
31407,31407,125628,186,73,292,606.0,0.0,606.0,677,677,308.6027397260274,14,0,50000,3000,4
31663,31663,126652,187,256,1024,1019.0,0.0,1019.0,1125,1125,697.26171875,23,0,50000,3000,4
31834,31834,127336,188,171,684,1318.0,0.0,1318.0,1409,1409,699.7953216374269,29,0,50000,3000,4
32054,32054,128216,189,220,880,1422.0,0.0,1422.0,1523,1523,744.7590909090909,31,0,50000,3000,4
32097,32097,128388,190,43,172,241.0,0.0,241.0,307,307,144.13953488372093,7,0,50000,3000,4
32309,32309,129236,191,212,848,1315.0,0.0,1315.0,1413,1413,657.5754716981132,29,0,50000,3000,4
32540,32540,130160,192,231,924,1841.0,0.0,1841.0,1944,1944,901.056277056277,39,0,50000,3000,4
32707,32707,130828,193,167,668,1040.0,0.0,1040.0,1129,1129,559.9820359281437,23,0,50000,3000,4
32737,32737,130948,194,30,120,248.0,0.0,248.0,312,312,152.6,7,0,50000,3000,4
32769,32769,131076,195,32,128,247.0,0.0,247.0,311,311,144.40625,7,0,50000,3000,4
32870,32870,131480,196,101,404,630.0,0.0,630.0,708,708,364.74257425742576,15,0,50000,3000,4
32996,32996,131984,197,126,504,1047.0,0.0,1047.0,1128,1128,557.1428571428571,23,0,50000,3000,4
33027,33027,132108,198,31,124,245.0,0.0,245.0,308,308,158.70967741935485,7,0,50000,3000,4
33122,33122,132488,199,95,380,618.0,0.0,618.0,692,692,388.4421052631579,14,0,50000,3000,4
33326,33326,133304,200,204,816,1029.0,0.0,1029.0,1124,1124,658.6323529411765,23,0,50000,3000,4
33502,33502,134008,201,176,704,747.0,0.0,747.0,838,838,510.58522727272725,17,0,50000,3000,4
33670,33670,134680,202,168,672,1038.0,0.0,1038.0,1126,1126,615.6964285714286,23,0,50000,3000,4
33780,33780,135120,203,110,440,615.0,0.0,615.0,694,694,369.1454545454545,14,0,50000,3000,4
33993,33993,135972,204,213,852,1051.0,0.0,1051.0,1151,1151,605.8356807511738,24,0,50000,3000,4
34038,34038,136152,205,45,180,229.0,0.0,229.0,294,294,153.6,6,0,50000,3000,4
34144,34144,136576,206,106,424,586.0,0.0,586.0,663,663,388.1320754716981,14,0,50000,3000,4
34243,34243,136972,207,99,396,628.0,0.0,628.0,703,703,364.1818181818182,15,0,50000,3000,4
34317,34317,137268,208,74,296,616.0,0.0,616.0,686,686,348.44594594594594,14,0,50000,3000,4
34415,34415,137660,209,98,392,614.0,0.0,614.0,690,690,375.8469387755102,14,0,50000,3000,4
34772,34772,139088,210,357,1428,1822.0,0.0,1822.0,1950,1950,931.2717086834734,40,0,50000,3000,4
35033,35033,140132,211,261,1044,1309.0,0.0,1309.0,1417,1417,714.0229885057471,29,0,50000,3000,4
35242,35242,140968,212,209,836,1312.0,0.0,1312.0,1410,1410,678.3253588516747,29,0,50000,3000,4
35491,35491,141964,213,249,996,1032.0,0.0,1032.0,1138,1138,630.5020080321285,23,0,50000,3000,4
35736,35736,142944,214,245,980,1026.0,0.0,1026.0,1132,1132,705.8244897959183,23,0,50000,3000,4
35861,35861,143444,215,125,500,585.0,0.0,585.0,666,666,367.112,14,0,50000,3000,4
35910,35910,143640,216,49,196,214.0,0.0,214.0,279,279,169.3877551020408,6,0,50000,3000,4
35960,35960,143840,217,50,200,213.0,0.0,213.0,279,279,163.5,6,0,50000,3000,4
36289,36289,145156,218,329,1316,1300.0,0.0,1300.0,1422,1422,699.6565349544073,29,0,50000,3000,4
36406,36406,145624,219,117,468,601.0,0.0,601.0,681,681,370.11965811965814,14,0,50000,3000,4
36501,36501,146004,220,95,380,625.0,0.0,625.0,700,700,383.6736842105263,15,0,50000,3000,4
36539,36539,146156,221,38,152,249.0,0.0,249.0,314,314,141.89473684210526,7,0,50000,3000,4
36985,36985,147940,222,446,1784,723.0,0.0,723.0,869,869,658.3094170403588,18,0,50000,3000,4
37109,37109,148436,223,124,496,583.0,0.0,583.0,664,664,378.0,14,0,50000,3000,4
37192,37192,148768,224,83,332,609.0,0.0,609.0,683,683,305.48192771084337,14,0,50000,3000,4
37367,37367,149468,225,175,700,633.0,0.0,633.0,722,722,442.62285714285713,15,0,50000,3000,4
37410,37410,149640,226,43,172,233.0,0.0,233.0,298,298,149.3953488372093,6,0,50000,3000,4
37688,37688,150752,227,278,1112,1320.0,0.0,1320.0,1433,1433,724.4748201438849,29,0,50000,3000,4
38183,38183,152732,228,495,1980,983.0,0.0,983.0,1138,1138,635.7434343434344,23,0,50000,3000,4
38221,38221,152884,229,38,152,243.0,0.0,243.0,306,306,148.8421052631579,7,0,50000,3000,4
38376,38376,153504,230,155,620,637.0,0.0,637.0,722,722,502.1225806451613,15,0,50000,3000,4
38545,38545,154180,231,169,676,1041.0,0.0,1041.0,1130,1130,647.7041420118343,23,0,50000,3000,4
38592,38592,154368,232,47,188,223.0,0.0,223.0,289,289,144.27659574468086,6,0,50000,3000,4
38666,38666,154664,233,74,296,635.0,0.0,635.0,706,706,381.55405405405406,15,0,50000,3000,4
38833,38833,155332,234,167,668,1048.0,0.0,1048.0,1138,1138,617.2215568862275,23,0,50000,3000,4
38876,38876,155504,235,43,172,237.0,0.0,237.0,302,302,146.69767441860466,7,0,50000,3000,4
38993,38993,155972,236,117,468,616.0,0.0,616.0,695,695,373.3247863247863,14,0,50000,3000,4
39186,39186,156744,237,193,772,774.0,0.0,774.0,869,869,508.19170984455957,18,0,50000,3000,4
39285,39285,157140,238,99,396,604.0,0.0,604.0,680,680,398.22222222222223,14,0,50000,3000,4
39494,39494,157976,239,209,836,1328.0,0.0,1328.0,1427,1427,639.5406698564593,29,0,50000,3000,4
39581,39581,158324,240,87,348,619.0,0.0,619.0,694,694,344.55172413793105,14,0,50000,3000,4
39628,39628,158512,241,47,188,224.0,0.0,224.0,290,290,161.04255319148936,6,0,50000,3000,4
39753,39753,159012,242,125,500,590.0,0.0,590.0,671,671,363.816,14,0,50000,3000,4
39785,39785,159140,243,32,128,246.0,0.0,246.0,308,308,156.21875,7,0,50000,3000,4
39882,39882,159528,244,97,388,606.0,0.0,606.0,683,683,333.36082474226805,14,0,50000,3000,4
40126,40126,160504,245,244,976,1315.0,0.0,1315.0,1419,1419,642.983606557377,29,0,50000,3000,4
40173,40173,160692,246,47,188,214.0,0.0,214.0,279,279,168.59574468085106,6,0,50000,3000,4
