global_step,global_decision_step,approx_global_env_frame_step,episode,episode_decision_steps,episode_approx_env_frame_steps,episode_ext_reward,episode_int_reward,episode_total_reward,episode_final_x_pos,episode_max_x_pos,episode_mean_x_pos,episode_flag_get,visited_bins,episode_timeout,train_total_timesteps,train_max_episode_steps,frame_skip
409763,409763,1639052,3151,209,836,1691.0,0.0,1691.0,1788,1788,860.1244019138755,0,36,0,1000000,3000,4
409932,409932,1639728,3152,169,676,1038.0,0.0,1038.0,1127,1127,612.1775147928994,0,23,0,1000000,3000,4
410013,410013,1640052,3153,81,324,651.0,0.0,651.0,722,722,384.87654320987656,0,15,0,1000000,3000,4
410043,410043,1640172,3154,30,120,246.0,0.0,246.0,310,310,150.46666666666667,0,7,0,1000000,3000,4
410075,410075,1640300,3155,32,128,246.0,0.0,246.0,310,310,151.46875,0,7,0,1000000,3000,4
410260,410260,1641040,3156,185,740,1037.0,0.0,1037.0,1130,1130,657.3459459459459,0,23,0,1000000,3000,4
410294,410294,1641176,3157,34,136,248.0,0.0,248.0,312,312,147.58823529411765,0,7,0,1000000,3000,4
410330,410330,1641320,3158,36,144,245.0,0.0,245.0,310,310,148.63888888888889,0,7,0,1000000,3000,4
410502,410502,1642008,3159,172,688,772.0,0.0,772.0,863,863,542.7151162790698,0,18,0,1000000,3000,4
410665,410665,1642660,3160,163,652,755.0,0.0,755.0,843,843,512.8773006134969,0,17,0,1000000,3000,4
410780,410780,1643120,3161,115,460,586.0,0.0,586.0,666,666,398.5826086956522,0,14,0,1000000,3000,4
410940,410940,1643760,3162,160,640,1053.0,0.0,1053.0,1141,1141,599.01875,0,23,0,1000000,3000,4
410987,410987,1643948,3163,47,188,212.0,0.0,212.0,278,278,175.61702127659575,0,6,0,1000000,3000,4
411026,411026,1644104,3164,39,156,239.0,0.0,239.0,304,304,156.10256410256412,0,7,0,1000000,3000,4
411061,411061,1644244,3165,35,140,246.0,0.0,246.0,309,309,153.68571428571428,0,7,0,1000000,3000,4
411227,411227,1644908,3166,166,664,753.0,0.0,753.0,843,843,473.37951807228916,0,17,0,1000000,3000,4
411302,411302,1645208,3167,75,300,606.0,0.0,606.0,679,679,305.36,0,14,0,1000000,3000,4
411332,411332,1645328,3168,30,120,250.0,0.0,250.0,312,312,158.36666666666667,0,7,0,1000000,3000,4
411376,411376,1645504,3169,44,176,219.0,0.0,219.0,285,285,169.27272727272728,0,6,0,1000000,3000,4
411482,411482,1645928,3170,106,424,604.0,0.0,604.0,683,683,389.41509433962267,0,14,0,1000000,3000,4
411745,411745,1646980,3171,263,1052,1020.0,0.0,1020.0,1127,1127,692.1482889733841,0,23,0,1000000,3000,4
411922,411922,1647688,3172,177,708,740.0,0.0,740.0,833,833,504.3220338983051,0,17,0,1000000,3000,4
412025,412025,1648100,3173,103,412,591.0,0.0,591.0,667,667,408.77669902912623,0,14,0,1000000,3000,4
412283,412283,1649132,3174,258,1032,1019.0,0.0,1019.0,1126,1126,699.7906976744187,0,23,0,1000000,3000,4
412448,412448,1649792,3175,165,660,777.0,0.0,777.0,868,868,546.1939393939394,0,18,0,1000000,3000,4
412562,412562,1650248,3176,114,456,730.0,0.0,730.0,810,810,406.05263157894734,0,17,0,1000000,3000,4
412595,412595,1650380,3177,33,132,241.0,0.0,241.0,305,305,158.27272727272728,0,7,0,1000000,3000,4
412791,412791,1651164,3178,196,784,1320.0,0.0,1320.0,1415,1415,696.5102040816327,0,29,0,1000000,3000,4
412869,412869,1651476,3179,78,312,641.0,0.0,641.0,714,714,390.4102564102564,0,15,0,1000000,3000,4
412962,412962,1651848,3180,93,372,630.0,0.0,630.0,706,706,394.35483870967744,0,15,0,1000000,3000,4
413056,413056,1652224,3181,94,376,630.0,0.0,630.0,705,705,376.1808510638298,0,15,0,1000000,3000,4
413166,413166,1652664,3182,110,440,625.0,0.0,625.0,704,704,380.41818181818184,0,15,0,1000000,3000,4
413203,413203,1652812,3183,37,148,240.0,0.0,240.0,304,304,159.7027027027027,0,7,0,1000000,3000,4
413241,413241,1652964,3184,38,152,231.0,0.0,231.0,296,296,162.73684210526315,0,6,0,1000000,3000,4
413468,413468,1653872,3185,227,908,1127.0,0.0,1127.0,1228,1228,630.9735682819384,0,25,0,1000000,3000,4
413893,413893,1655572,3186,425,1700,989.0,0.0,989.0,1129,1129,660.0541176470588,0,23,0,1000000,3000,4
414283,414283,1657132,3187,390,1560,1003.0,0.0,1003.0,1138,1138,650.2,0,23,0,1000000,3000,4
415097,415097,1660388,3188,814,3256,909.0,0.0,909.0,1127,1127,799.1633906633907,0,23,0,1000000,3000,4
415285,415285,1661140,3189,188,752,1037.0,0.0,1037.0,1130,1130,625.813829787234,0,23,0,1000000,3000,4
415577,415577,1662308,3190,292,1168,785.0,0.0,785.0,898,898,622.068493150685,0,18,0,1000000,3000,4
415888,415888,1663552,3191,311,1244,1101.0,0.0,1101.0,1218,1220,667.0064308681672,0,25,0,1000000,3000,4
415980,415980,1663920,3192,92,368,631.0,0.0,631.0,706,706,386.8369565217391,0,15,0,1000000,3000,4
416146,416146,1664584,3193,166,664,712.0,0.0,712.0,801,801,439.26506024096386,0,17,0,1000000,3000,4
416610,416610,1666440,3194,464,1856,987.0,0.0,987.0,1136,1136,753.7090517241379,0,23,0,1000000,3000,4
416711,416711,1666844,3195,101,404,609.0,0.0,609.0,685,685,373.74257425742576,0,14,0,1000000,3000,4
416947,416947,1667788,3196,236,944,703.0,0.0,703.0,807,807,529.1567796610169,0,17,0,1000000,3000,4
417226,417226,1668904,3197,279,1116,1296.0,0.0,1296.0,1408,1408,700.673835125448,0,29,0,1000000,3000,4
417387,417387,1669548,3198,161,644,739.0,0.0,739.0,828,828,471.85093167701865,0,17,0,1000000,3000,4
417820,417820,1671280,3199,433,1732,1262.0,0.0,1262.0,1404,1404,720.7505773672056,0,29,0,1000000,3000,4
417971,417971,1671884,3200,151,604,712.0,0.0,712.0,799,799,478.94039735099335,0,16,0,1000000,3000,4
418164,418164,1672656,3201,193,772,805.0,0.0,805.0,898,898,508.1088082901554,0,18,0,1000000,3000,4
418387,418387,1673548,3202,223,892,1027.0,0.0,1027.0,1127,1127,657.1883408071749,0,23,0,1000000,3000,4
418617,418617,1674468,3203,230,920,1025.0,0.0,1025.0,1126,1126,634.2478260869565,0,23,0,1000000,3000,4
418657,418657,1674628,3204,40,160,235.0,0.0,235.0,300,300,157.075,0,7,0,1000000,3000,4
418771,418771,1675084,3205,114,456,583.0,0.0,583.0,662,662,412.3070175438597,0,14,0,1000000,3000,4
418867,418867,1675468,3206,96,384,627.0,0.0,627.0,703,703,336.6979166666667,0,15,0,1000000,3000,4
418972,418972,1675888,3207,105,420,603.0,0.0,603.0,680,680,387.48571428571427,0,14,0,1000000,3000,4
419086,419086,1676344,3208,114,456,602.0,0.0,602.0,681,681,371.1140350877193,0,14,0,1000000,3000,4
419133,419133,1676532,3209,47,188,222.0,0.0,222.0,288,288,161.91489361702128,0,6,0,1000000,3000,4
419180,419180,1676720,3210,47,188,226.0,0.0,226.0,292,292,153.7659574468085,0,6,0,1000000,3000,4
419280,419280,1677120,3211,100,400,607.0,0.0,607.0,684,684,305.21,0,14,0,1000000,3000,4
419399,419399,1677596,3212,119,476,619.0,0.0,619.0,699,699,340.33613445378154,0,14,0,1000000,3000,4
419704,419704,1678816,3213,305,1220,1400.0,0.0,1400.0,1517,1517,740.2590163934426,0,31,0,1000000,3000,4
419821,419821,1679284,3214,117,468,628.0,0.0,628.0,707,707,366.0769230769231,0,15,0,1000000,3000,4
419941,419941,1679764,3215,120,480,621.0,0.0,621.0,702,702,340.8333333333333,0,15,0,1000000,3000,4
420058,420058,1680232,3216,117,468,625.0,0.0,625.0,704,704,355.2564102564103,0,15,0,1000000,3000,4
420276,420276,1681104,3217,218,872,1036.0,0.0,1036.0,1136,1136,629.894495412844,0,23,0,1000000,3000,4
420424,420424,1681696,3218,148,592,622.0,0.0,622.0,707,707,459.5067567567568,0,15,0,1000000,3000,4
420623,420623,1682492,3219,199,796,1043.0,0.0,1043.0,1138,1138,625.8190954773869,0,23,0,1000000,3000,4
420663,420663,1682652,3220,40,160,243.0,0.0,243.0,308,308,142.4,0,7,0,1000000,3000,4
420759,420759,1683036,3221,96,384,623.0,0.0,623.0,698,698,371.2604166666667,0,14,0,1000000,3000,4
420794,420794,1683176,3222,35,140,243.0,0.0,243.0,307,307,158.4857142857143,0,7,0,1000000,3000,4
420917,420917,1683668,3223,123,492,611.0,0.0,611.0,691,691,368.4065040650407,0,14,0,1000000,3000,4
420957,420957,1683828,3224,40,160,235.0,0.0,235.0,300,300,156.4,0,7,0,1000000,3000,4
421057,421057,1684228,3225,100,400,625.0,0.0,625.0,701,701,357.63,0,15,0,1000000,3000,4
421100,421100,1684400,3226,43,172,232.0,0.0,232.0,297,297,157.74418604651163,0,6,0,1000000,3000,4
421302,421302,1685208,3227,202,808,1041.0,0.0,1041.0,1137,1137,613.2524752475248,0,23,0,1000000,3000,4
421599,421599,1686396,3228,297,1188,1296.0,0.0,1296.0,1412,1412,735.8417508417508,0,29,0,1000000,3000,4
421685,421685,1686740,3229,86,344,615.0,0.0,615.0,689,689,328.4418604651163,0,14,0,1000000,3000,4
421859,421859,1687436,3230,174,696,633.0,0.0,633.0,722,722,460.57471264367814,0,15,0,1000000,3000,4
422214,422214,1688856,3231,355,1420,698.0,0.0,698.0,825,825,617.0816901408451,0,17,0,1000000,3000,4
422249,422249,1688996,3232,35,140,243.0,0.0,243.0,308,308,160.31428571428572,0,7,0,1000000,3000,4
422404,422404,1689616,3233,155,620,635.0,0.0,635.0,719,722,488.39354838709676,0,15,0,1000000,3000,4
422586,422586,1690344,3234,182,728,795.0,0.0,795.0,888,888,521.489010989011,0,18,0,1000000,3000,4
422762,422762,1691048,3235,176,704,765.0,0.0,765.0,857,857,534.2272727272727,0,18,0,1000000,3000,4
423024,423024,1692096,3236,262,1048,1018.0,0.0,1018.0,1126,1126,652.9732824427481,0,23,0,1000000,3000,4
423234,423234,1692936,3237,210,840,1030.0,0.0,1030.0,1128,1128,619.1666666666666,0,23,0,1000000,3000,4
423275,423275,1693100,3238,41,164,232.0,0.0,232.0,297,297,162.02439024390245,0,6,0,1000000,3000,4
423424,423424,1693696,3239,149,596,814.0,0.0,814.0,898,898,543.1476510067114,0,18,0,1000000,3000,4
423672,423672,1694688,3240,248,992,1033.0,0.0,1033.0,1139,1139,671.1129032258065,0,23,0,1000000,3000,4
423916,423916,1695664,3241,244,976,1305.0,0.0,1305.0,1410,1410,695.0450819672132,0,29,0,1000000,3000,4
424134,424134,1696536,3242,218,872,1032.0,0.0,1032.0,1132,1132,662.0366972477065,0,23,0,1000000,3000,4
424247,424247,1696988,3243,113,452,584.0,0.0,584.0,663,663,378.83185840707966,0,14,0,1000000,3000,4
424478,424478,1697912,3244,231,924,1022.0,0.0,1022.0,1124,1124,566.8917748917748,0,23,0,1000000,3000,4
424529,424529,1698116,3245,51,204,226.0,0.0,226.0,292,292,146.9607843137255,0,6,0,1000000,3000,4
424625,424625,1698500,3246,96,384,626.0,0.0,626.0,702,702,353.8958333333333,0,15,0,1000000,3000,4
424735,424735,1698940,3247,110,440,627.0,0.0,627.0,705,705,351.54545454545456,0,15,0,1000000,3000,4
424830,424830,1699320,3248,95,380,629.0,0.0,629.0,705,705,334.7157894736842,0,15,0,1000000,3000,4
424982,424982,1699928,3249,152,608,741.0,0.0,741.0,827,827,466.5328947368421,0,17,0,1000000,3000,4
425372,425372,1701488,3250,390,1560,1524.0,0.0,1524.0,1658,1658,833.9205128205128,0,34,0,1000000,3000,4
425468,425468,1701872,3251,96,384,620.0,0.0,620.0,697,697,328.1875,0,14,0,1000000,3000,4
425576,425576,1702304,3252,108,432,646.0,0.0,646.0,722,722,323.8796296296296,0,15,0,1000000,3000,4
425615,425615,1702460,3253,39,156,243.0,0.0,243.0,307,307,150.23076923076923,0,7,0,1000000,3000,4
425879,425879,1703516,3254,264,1056,1018.0,0.0,1018.0,1126,1126,670.3787878787879,0,23,0,1000000,3000,4
426132,426132,1704528,3255,253,1012,1020.0,0.0,1020.0,1125,1125,603.9841897233201,0,23,0,1000000,3000,4
426171,426171,1704684,3256,39,156,231.0,0.0,231.0,295,295,163.87179487179486,0,6,0,1000000,3000,4
426251,426251,1705004,3257,80,320,605.0,0.0,605.0,678,678,318.625,0,14,0,1000000,3000,4
426660,426660,1706640,3258,409,1636,2326.0,0.0,2326.0,2462,2466,1385.921760391198,0,50,0,1000000,3000,4
426701,426701,1706804,3259,41,164,229.0,0.0,229.0,293,293,157.41463414634146,0,6,0,1000000,3000,4
426744,426744,1706976,3260,43,172,231.0,0.0,231.0,297,297,147.86046511627907,0,6,0,1000000,3000,4
426793,426793,1707172,3261,49,196,213.0,0.0,213.0,279,279,166.51020408163265,0,6,0,1000000,3000,4
426828,426828,1707312,3262,35,140,243.0,0.0,243.0,307,307,162.42857142857142,0,7,0,1000000,3000,4
426919,426919,1707676,3263,91,364,612.0,0.0,612.0,688,688,338.967032967033,0,14,0,1000000,3000,4
426954,426954,1707816,3264,35,140,240.0,0.0,240.0,305,305,157.71428571428572,0,7,0,1000000,3000,4
427056,427056,1708224,3265,102,408,604.0,0.0,604.0,682,682,383.0882352941176,0,14,0,1000000,3000,4
427227,427227,1708908,3266,171,684,1310.0,0.0,1310.0,1401,1401,731.9181286549708,0,29,0,1000000,3000,4
427403,427403,1709612,3267,176,704,1040.0,0.0,1040.0,1132,1132,651.1761363636364,0,23,0,1000000,3000,4
427445,427445,1709780,3268,42,168,229.0,0.0,229.0,294,294,159.54761904761904,0,6,0,1000000,3000,4
427539,427539,1710156,3269,94,376,649.0,0.0,649.0,722,722,335.1808510638298,0,15,0,1000000,3000,4
427805,427805,1711220,3270,266,1064,1304.0,0.0,1304.0,1413,1413,723.4172932330827,0,29,0,1000000,3000,4
427963,427963,1711852,3271,158,632,792.0,0.0,792.0,881,881,520.7215189873418,0,18,0,1000000,3000,4
428197,428197,1712788,3272,234,936,1025.0,0.0,1025.0,1127,1127,640.4017094017094,0,23,0,1000000,3000,4
428287,428287,1713148,3273,90,360,602.0,0.0,602.0,677,677,327.46666666666664,0,14,0,1000000,3000,4
428323,428323,1713292,3274,36,144,245.0,0.0,245.0,309,309,149.61111111111111,0,7,0,1000000,3000,4
428415,428415,1713660,3275,92,368,609.0,0.0,609.0,684,684,388.5326086956522,0,14,0,1000000,3000,4
428493,428493,1713972,3276,78,312,618.0,0.0,618.0,691,691,358.61538461538464,0,14,0,1000000,3000,4
428780,428780,1715120,3277,287,1148,786.0,0.0,786.0,898,898,641.0383275261324,0,18,0,1000000,3000,4
428855,428855,1715420,3278,75,300,611.0,0.0,611.0,684,684,321.37333333333333,0,14,0,1000000,3000,4
429074,429074,1716296,3279,219,876,1139.0,0.0,1139.0,1240,1240,627.1141552511416,0,25,0,1000000,3000,4
429116,429116,1716464,3280,42,168,233.0,0.0,233.0,298,298,152.64285714285714,0,6,0,1000000,3000,4
429207,429207,1716828,3281,91,364,649.0,0.0,649.0,722,722,358.2197802197802,0,15,0,1000000,3000,4
429242,429242,1716968,3282,35,140,245.0,0.0,245.0,310,310,146.97142857142856,0,7,0,1000000,3000,4
429323,429323,1717292,3283,81,324,610.0,0.0,610.0,684,684,340.87654320987656,0,14,0,1000000,3000,4
429362,429362,1717448,3284,39,156,238.0,0.0,238.0,303,303,154.46153846153845,0,7,0,1000000,3000,4
429470,429470,1717880,3285,108,432,611.0,0.0,611.0,690,690,374.47222222222223,0,14,0,1000000,3000,4
429506,429506,1718024,3286,36,144,245.0,0.0,245.0,310,310,150.13888888888889,0,7,0,1000000,3000,4
429694,429694,1718776,3287,188,752,1563.0,0.0,1563.0,1657,1657,866.6117021276596,0,34,0,1000000,3000,4
429730,429730,1718920,3288,36,144,246.0,0.0,246.0,311,311,149.30555555555554,0,7,0,1000000,3000,4
429829,429829,1719316,3289,99,396,624.0,0.0,624.0,701,701,381.4848484848485,0,15,0,1000000,3000,4
429997,429997,1719988,3290,168,672,1037.0,0.0,1037.0,1125,1125,645.0416666666666,0,23,0,1000000,3000,4
430038,430038,1720152,3291,41,164,228.0,0.0,228.0,293,293,163.21951219512195,0,6,0,1000000,3000,4
430128,430128,1720512,3292,90,360,635.0,0.0,635.0,709,709,361.3222222222222,0,15,0,1000000,3000,4
430299,430299,1721196,3293,171,684,1046.0,0.0,1046.0,1137,1137,551.7485380116959,0,23,0,1000000,3000,4
430379,430379,1721516,3294,80,320,625.0,0.0,625.0,698,698,401.5375,0,14,0,1000000,3000,4
430571,430571,1722284,3295,192,768,1057.0,0.0,1057.0,1153,1153,606.0677083333334,0,24,0,1000000,3000,4
430614,430614,1722456,3296,43,172,221.0,0.0,221.0,285,285,166.2093023255814,0,6,0,1000000,3000,4
430794,430794,1723176,3297,180,720,715.0,0.0,715.0,809,809,567.7277777777778,0,17,0,1000000,3000,4
430988,430988,1723952,3298,194,776,1693.0,0.0,1693.0,1789,1789,835.7835051546392,0,36,0,1000000,3000,4
431017,431017,1724068,3299,29,116,249.0,0.0,249.0,312,312,153.82758620689654,0,7,0,1000000,3000,4
431287,431287,1725148,3300,270,1080,1018.0,0.0,1018.0,1127,1127,667.3814814814815,0,23,0,1000000,3000,4
431391,431391,1725564,3301,104,416,605.0,0.0,605.0,681,681,393.3269230769231,0,14,0,1000000,3000,4
431476,431476,1725904,3302,85,340,635.0,0.0,635.0,709,709,371.8941176470588,0,15,0,1000000,3000,4
431554,431554,1726216,3303,78,312,612.0,0.0,612.0,685,685,345.61538461538464,0,14,0,1000000,3000,4
431647,431647,1726588,3304,93,372,615.0,0.0,615.0,690,690,325.38709677419354,0,14,0,1000000,3000,4
431686,431686,1726744,3305,39,156,227.0,0.0,227.0,291,291,171.69230769230768,0,6,0,1000000,3000,4
431724,431724,1726896,3306,38,152,235.0,0.0,235.0,299,299,165.89473684210526,0,6,0,1000000,3000,4
431957,431957,1727828,3307,233,932,1572.0,0.0,1572.0,1676,1676,778.6137339055794,0,34,0,1000000,3000,4
432110,432110,1728440,3308,153,612,637.0,0.0,637.0,722,723,484.51633986928107,0,15,0,1000000,3000,4
432222,432222,1728888,3309,112,448,603.0,0.0,603.0,683,683,375.9642857142857,0,14,0,1000000,3000,4
432321,432321,1729284,3310,99,396,637.0,0.0,637.0,713,713,352.35353535353534,0,15,0,1000000,3000,4
432353,432353,1729412,3311,32,128,249.0,0.0,249.0,313,313,159.75,0,7,0,1000000,3000,4
432480,432480,1729920,3312,127,508,616.0,0.0,616.0,698,698,380.0236220472441,0,14,0,1000000,3000,4
432579,432579,1730316,3313,99,396,625.0,0.0,625.0,701,701,350.5656565656566,0,15,0,1000000,3000,4
432745,432745,1730980,3314,166,664,1037.0,0.0,1037.0,1126,1126,563.4759036144578,0,23,0,1000000,3000,4
432970,432970,1731880,3315,225,900,1025.0,0.0,1025.0,1125,1125,592.8222222222222,0,23,0,1000000,3000,4
433171,433171,1732684,3316,201,804,1027.0,0.0,1027.0,1122,1125,615.1592039800995,0,23,0,1000000,3000,4
433225,433225,1732900,3317,54,216,198.0,0.0,198.0,265,265,168.57407407407408,0,6,0,1000000,3000,4
433572,433572,1734288,3318,347,1388,1012.0,0.0,1012.0,1138,1138,710.6311239193084,0,23,0,1000000,3000,4
433864,433864,1735456,3319,292,1168,785.0,0.0,785.0,898,898,640.6643835616438,0,18,0,1000000,3000,4
433962,433962,1735848,3320,98,392,635.0,0.0,635.0,710,710,349.1326530612245,0,15,0,1000000,3000,4
434205,434205,1736820,3321,243,972,1312.0,0.0,1312.0,1416,1416,697.1358024691358,0,29,0,1000000,3000,4
434322,434322,1737288,3322,117,468,599.0,0.0,599.0,679,679,372.34188034188037,0,14,0,1000000,3000,4
434481,434481,1737924,3323,159,636,636.0,0.0,636.0,722,722,482.79245283018867,0,15,0,1000000,3000,4
434586,434586,1738344,3324,105,420,598.0,0.0,598.0,674,674,380.2190476190476,0,14,0,1000000,3000,4
434753,434753,1739012,3325,167,668,634.0,0.0,634.0,722,722,449.11976047904193,0,15,0,1000000,3000,4
435070,435070,1740280,3326,317,1268,1898.0,0.0,1898.0,2019,2019,912.3880126182966,0,41,0,1000000,3000,4
435109,435109,1740436,3327,39,156,241.0,0.0,241.0,306,306,146.6153846153846,0,7,0,1000000,3000,4
435280,435280,1741120,3328,171,684,1035.0,0.0,1035.0,1124,1124,549.0175438596491,0,23,0,1000000,3000,4
435475,435475,1741900,3329,195,780,1034.0,0.0,1034.0,1128,1128,575.7589743589743,0,23,0,1000000,3000,4
435580,435580,1742320,3330,105,420,629.0,0.0,629.0,707,707,345.0095238095238,0,15,0,1000000,3000,4
435614,435614,1742456,3331,34,136,248.0,0.0,248.0,312,312,143.0,0,7,0,1000000,3000,4
435645,435645,1742580,3332,31,124,244.0,0.0,244.0,308,308,154.0,0,7,0,1000000,3000,4
435739,435739,1742956,3333,94,376,611.0,0.0,611.0,687,687,334.21276595744683,0,14,0,1000000,3000,4
435974,435974,1743896,3334,235,940,1336.0,0.0,1336.0,1440,1440,696.8297872340426,0,29,0,1000000,3000,4
436067,436067,1744268,3335,93,372,618.0,0.0,618.0,694,694,383.258064516129,0,14,0,1000000,3000,4
436302,436302,1745208,3336,235,940,1306.0,0.0,1306.0,1410,1410,683.468085106383,0,29,0,1000000,3000,4
436441,436441,1745764,3337,139,556,576.0,0.0,576.0,659,659,395.71942446043164,0,14,0,1000000,3000,4
436489,436489,1745956,3338,48,192,224.0,0.0,224.0,290,290,151.33333333333334,0,6,0,1000000,3000,4
436553,436553,1746212,3339,64,256,610.0,0.0,610.0,679,679,320.125,0,14,0,1000000,3000,4
436767,436767,1747068,3340,214,856,1313.0,0.0,1313.0,1411,1413,684.1728971962617,0,29,0,1000000,3000,4
436857,436857,1747428,3341,90,360,625.0,0.0,625.0,700,700,318.3222222222222,0,15,0,1000000,3000,4
436905,436905,1747620,3342,48,192,212.0,0.0,212.0,278,278,170.47916666666666,0,6,0,1000000,3000,4
437050,437050,1748200,3343,145,580,639.0,0.0,639.0,722,722,522.8896551724138,0,15,0,1000000,3000,4
437330,437330,1749320,3344,280,1120,1400.0,0.0,1400.0,1512,1512,758.7678571428571,0,31,0,1000000,3000,4
437362,437362,1749448,3345,32,128,241.0,0.0,241.0,304,304,156.90625,0,7,0,1000000,3000,4
437493,437493,1749972,3346,131,524,607.0,0.0,607.0,690,690,362.63358778625957,0,14,0,1000000,3000,4
437570,437570,1750280,3347,77,308,605.0,0.0,605.0,677,677,315.93506493506493,0,14,0,1000000,3000,4
437972,437972,1751888,3348,402,1608,1300.0,0.0,1300.0,1438,1438,705.1492537313433,0,29,0,1000000,3000,4
438413,438413,1753652,3349,441,1764,990.0,0.0,990.0,1134,1134,806.5056689342404,0,23,0,1000000,3000,4
438757,438757,1755028,3350,344,1376,1004.0,0.0,1004.0,1128,1128,684.5145348837209,0,23,0,1000000,3000,4
438979,438979,1755916,3351,222,888,1331.0,0.0,1331.0,1433,1433,705.2387387387388,0,29,0,1000000,3000,4
439138,439138,1756552,3352,159,636,1041.0,0.0,1041.0,1129,1129,645.8616352201258,0,23,0,1000000,3000,4
439233,439233,1756932,3353,95,380,607.0,0.0,607.0,681,681,401.0421052631579,0,14,0,1000000,3000,4
439269,439269,1757076,3354,36,144,236.0,0.0,236.0,300,300,165.36111111111111,0,7,0,1000000,3000,4
439303,439303,1757212,3355,34,136,247.0,0.0,247.0,311,311,154.7058823529412,0,7,0,1000000,3000,4
439461,439461,1757844,3356,158,632,780.0,0.0,780.0,867,867,520.6392405063291,0,18,0,1000000,3000,4
439502,439502,1758008,3357,41,164,228.0,0.0,228.0,293,293,161.2439024390244,0,6,0,1000000,3000,4
439545,439545,1758180,3358,43,172,222.0,0.0,222.0,287,287,168.11627906976744,0,6,0,1000000,3000,4
439731,439731,1758924,3359,186,744,1056.0,0.0,1056.0,1151,1151,634.7311827956989,0,24,0,1000000,3000,4
439764,439764,1759056,3360,33,132,235.0,0.0,235.0,298,298,168.78787878787878,0,6,0,1000000,3000,4
439978,439978,1759912,3361,214,856,1039.0,0.0,1039.0,1137,1137,678.1214953271028,0,23,0,1000000,3000,4
440162,440162,1760648,3362,184,736,1055.0,0.0,1055.0,1149,1149,570.1413043478261,0,23,0,1000000,3000,4
440197,440197,1760788,3363,35,140,246.0,0.0,246.0,309,309,160.2,0,7,0,1000000,3000,4
440305,440305,1761220,3364,108,432,614.0,0.0,614.0,692,692,381.76851851851853,0,14,0,1000000,3000,4
440453,440453,1761812,3365,148,592,1042.0,0.0,1042.0,1127,1127,578.722972972973,0,23,0,1000000,3000,4
440558,440558,1762232,3366,105,420,627.0,0.0,627.0,704,704,372.3142857142857,0,15,0,1000000,3000,4
440592,440592,1762368,3367,34,136,231.0,0.0,231.0,295,295,164.58823529411765,0,6,0,1000000,3000,4
440766,440766,1763064,3368,174,696,773.0,0.0,773.0,865,865,532.5689655172414,0,18,0,1000000,3000,4
440998,440998,1763992,3369,232,928,1025.0,0.0,1025.0,1127,1127,633.8318965517242,0,23,0,1000000,3000,4
441193,441193,1764772,3370,195,780,1034.0,0.0,1034.0,1130,1130,631.4717948717948,0,23,0,1000000,3000,4
441233,441233,1764932,3371,40,160,233.0,0.0,233.0,299,299,158.6,0,6,0,1000000,3000,4
441267,441267,1765068,3372,34,136,251.0,0.0,251.0,315,315,150.8235294117647,0,7,0,1000000,3000,4
441347,441347,1765388,3373,80,320,614.0,0.0,614.0,686,686,334.4375,0,14,0,1000000,3000,4
441514,441514,1766056,3374,167,668,726.0,0.0,726.0,817,817,506.05988023952096,0,17,0,1000000,3000,4
441737,441737,1766948,3375,223,892,1035.0,0.0,1035.0,1136,1136,647.170403587444,0,23,0,1000000,3000,4
441821,441821,1767284,3376,84,336,620.0,0.0,620.0,694,694,346.29761904761904,0,14,0,1000000,3000,4
442033,442033,1768132,3377,212,848,1322.0,0.0,1322.0,1422,1422,697.683962264151,0,29,0,1000000,3000,4
442073,442073,1768292,3378,40,160,237.0,0.0,237.0,302,302,152.2,0,7,0,1000000,3000,4
442250,442250,1769000,3379,177,708,1148.0,0.0,1148.0,1241,1241,640.0112994350283,0,25,0,1000000,3000,4
442289,442289,1769156,3380,39,156,221.0,0.0,221.0,284,284,177.43589743589743,0,6,0,1000000,3000,4
442325,442325,1769300,3381,36,144,234.0,0.0,234.0,297,297,170.66666666666666,0,6,0,1000000,3000,4
442368,442368,1769472,3382,43,172,228.0,0.0,228.0,293,293,165.62790697674419,0,6,0,1000000,3000,4
442405,442405,1769620,3383,37,148,240.0,0.0,240.0,304,304,161.05405405405406,0,7,0,1000000,3000,4
442664,442664,1770656,3384,259,1036,1666.0,0.0,1666.0,1773,1773,854.8764478764479,0,36,0,1000000,3000,4
442704,442704,1770816,3385,40,160,244.0,0.0,244.0,308,308,141.55,0,7,0,1000000,3000,4
442751,442751,1771004,3386,47,188,214.0,0.0,214.0,280,280,167.95744680851064,0,6,0,1000000,3000,4
442923,442923,1771692,3387,172,688,1148.0,0.0,1148.0,1240,1240,581.1395348837209,0,25,0,1000000,3000,4
443016,443016,1772064,3388,93,372,626.0,0.0,626.0,700,700,333.0430107526882,0,15,0,1000000,3000,4
443062,443062,1772248,3389,46,184,228.0,0.0,228.0,294,294,150.2391304347826,0,6,0,1000000,3000,4
443149,443149,1772596,3390,87,348,605.0,0.0,605.0,680,680,343.85057471264366,0,14,0,1000000,3000,4
443242,443242,1772968,3391,93,372,614.0,0.0,614.0,689,689,408.36559139784947,0,14,0,1000000,3000,4
443491,443491,1773964,3392,249,996,1318.0,0.0,1318.0,1425,1425,716.5863453815261,0,29,0,1000000,3000,4
443669,443669,1774676,3393,178,712,766.0,0.0,766.0,859,859,531.7696629213483,0,18,0,1000000,3000,4
