global_step,global_decision_step,approx_global_env_frame_step,policy_loss,value_loss,entropy,approx_kl,clip_fraction,learning_rate,rollout_action_0,rollout_action_1,rollout_action_2,rollout_action_3,rollout_action_4,rollout_action_5,rollout_action_6,rollout_action_7,rollout_action_8,rollout_action_9,rollout_action_10,rollout_action_11,dominant_action_frac,reward_clip,target_kl,rollout_int_reward_mean,rollout_int_reward_sum
8192,8192,32768,0.024879924952983856,38.81507873535156,1.4693031311035156,0.003341169096529484,0.07421875,0.0001,16,22,17,0,49,24,0,0,0,0,0,0,0.3828125,1,0.03,0.0,0.0
8320,8320,33280,0.0025359392166137695,7.646233081817627,1.4520206451416016,0.0004480276256799698,0.0,0.0001,17,23,18,0,49,21,0,0,0,0,0,0,0.3828125,1,0.03,0.0,0.0
8448,8448,33792,0.0003109946846961975,13.509465217590332,1.4304049015045166,0.0006651952862739563,0.0,0.0001,13,19,15,1,62,18,0,0,0,0,0,0,0.484375,1,0.03,0.0,0.0
8576,8576,34304,0.01867154985666275,15.322137832641602,1.3891088962554932,0.004004383459687233,0.0625,0.0001,13,18,20,0,56,21,0,0,0,0,0,0,0.4375,1,0.03,0.0,0.0
8704,8704,34816,0.027450039982795715,10.728837966918945,1.2563793659210205,0.013517489656805992,0.26171875,0.0001,13,19,12,0,58,25,1,0,0,0,0,0,0.453125,1,0.03,0.0,0.0
8832,8832,35328,0.012770697474479675,1.0315325260162354,1.1493117809295654,0.00503484345972538,0.10546875,0.0001,20,11,8,1,68,20,0,0,0,0,0,0,0.53125,1,0.03,0.0,0.0
8960,8960,35840,0.06758967787027359,18.650999069213867,1.37187922000885,0.06114356964826584,0.47265625,0.0001,21,10,4,0,77,16,0,0,0,0,0,0,0.6015625,1,0.03,0.0,0.0
9088,9088,36352,0.041431963443756104,1.6462664604187012,1.3968795537948608,0.01682022213935852,0.41015625,0.0001,39,21,5,0,41,22,0,0,0,0,0,0,0.3203125,1,0.03,0.0,0.0
9216,9216,36864,0.015006659552454948,4.241334915161133,1.3382047414779663,0.006130957044661045,0.20703125,0.0001,49,20,2,0,36,21,0,0,0,0,0,0,0.3828125,1,0.03,0.0,0.0
9344,9344,37376,0.0029534026980400085,100.61953735351562,1.3380138874053955,0.0003259824588894844,0.0,0.0001,62,16,4,0,33,13,0,0,0,0,0,0,0.484375,1,0.03,0.0,0.0
9472,9472,37888,0.0010419562458992004,39.440059661865234,1.3805327415466309,0.002775270491838455,0.03515625,0.0001,60,20,9,0,27,12,0,0,0,0,0,0,0.46875,1,0.03,0.0,0.0
