global_step,global_decision_step,approx_global_env_frame_step,policy_loss,value_loss,entropy,approx_kl,clip_fraction,learning_rate,rollout_action_0,rollout_action_1,rollout_action_2,rollout_action_3,rollout_action_4,rollout_action_5,rollout_action_6,rollout_action_7,rollout_action_8,rollout_action_9,rollout_action_10,rollout_action_11,dominant_action_frac,reward_clip,target_kl,rollout_int_reward_mean,rollout_int_reward_sum
10240,10240,40960,-0.015175268054008484,5.325619697570801,1.4415583610534668,0.006373596377670765,0.171875,0.0001,15,0,50,14,42,7,0,0,0,0,0,0,0.390625,1,0.03,4.016229218075425e-06,0.0005140773399136545
10368,10368,41472,0.00425209105014801,18.523242950439453,1.4454545974731445,0.0005612717941403389,0.0,0.0001,31,1,60,9,23,4,0,0,0,0,0,0,0.46875,1,0.03,1.7100604506308653e-06,0.00021888773768075076
10496,10496,41984,-0.0002072267234325409,2.9353907108306885,1.4424997568130493,0.0002163480967283249,0.0,0.0001,17,3,46,25,36,1,0,0,0,0,0,0,0.359375,1,0.03,3.451347653301781e-06,0.000441772499622628
10624,10624,42496,0.0016419347375631332,31.81256866455078,1.4456207752227783,0.0003501586616039276,0.0,0.0001,30,1,38,26,30,3,0,0,0,0,0,0,0.296875,1,0.03,1.4881993378535255e-06,0.00019048951524525126
10752,10752,43008,-0.02324039302766323,3.6523332595825195,1.4256253242492676,0.0014193123206496239,0.0,0.0001,21,1,45,23,37,1,0,0,0,0,0,0,0.3515625,1,0.03,2.998630215761671e-06,0.0003838246676174939
10880,10880,43520,0.006829574704170227,20.364179611206055,1.3373849391937256,0.010663460940122604,0.35546875,0.0001,17,3,53,21,32,2,0,0,0,0,0,0,0.4140625,1,0.03,2.7656013551931313e-06,0.0003539969734647208
11008,11008,44032,-0.017610952258110046,6.487310409545898,1.2906229496002197,0.005575058050453663,0.1015625,0.0001,10,0,63,22,32,1,0,0,0,0,0,0,0.4921875,1,0.03,3.1600161282622358e-06,0.0004044820644175662
11136,11136,44544,-0.0016451366245746613,0.835170567035675,1.1836776733398438,0.00815807655453682,0.23828125,0.0001,21,0,69,11,25,2,0,0,0,0,0,0,0.5390625,1,0.03,4.809808115614723e-06,0.0006156554387986846
11264,11264,45056,0.0035926401615142822,36.77081298828125,1.1498523950576782,0.002755819819867611,0.08203125,0.0001,15,0,77,12,24,0,0,0,0,0,0,0,0.6015625,1,0.03,3.2593230973997772e-06,0.0004171933564671715
11392,11392,45568,0.012011729180812836,1.8296080827713013,1.1835553646087646,0.003367439843714237,0.0625,0.0001,10,2,75,8,31,2,0,0,0,0,0,0,0.5859375,1,0.03,3.536470576267787e-06,0.0004526682337622767
11520,11520,46080,-0.005212724208831787,2.916903257369995,1.2109047174453735,0.0010731760412454605,0.00390625,0.0001,18,2,64,7,35,2,0,0,0,0,0,0,0.5,1,0.03,3.961918521201615e-06,0.0005071255707138067
11648,11648,46592,0.009514011442661285,3.602989673614502,1.1292901039123535,0.012170166708528996,0.19921875,0.0001,16,0,63,14,35,0,0,0,0,0,0,0,0.4921875,1,0.03,3.871356623072128e-06,0.0004955336477532324
11776,11776,47104,0.011501681059598923,8.54737663269043,1.1229010820388794,0.0031984318047761917,0.09765625,0.0001,9,3,72,11,33,0,0,0,0,0,0,0,0.5625,1,0.03,3.4015017300252463e-06,0.00043539222144323153
11904,11904,47616,0.007351584732532501,8.936531066894531,1.1061851978302002,0.00125874113291502,0.03125,0.0001,11,1,68,12,36,0,0,0,0,0,0,0,0.53125,1,0.03,4.279033657890972e-06,0.0005477163082100445
12032,12032,48128,0.009489931166172028,19.490861892700195,1.0823054313659668,0.005118608474731445,0.140625,0.0001,14,2,62,10,39,1,0,0,0,0,0,0,0.484375,1,0.03,2.9504812393030093e-06,0.0003776615986307852
12160,12160,48640,0.0265875905752182,5.785032749176025,1.1648738384246826,0.01132945716381073,0.3125,0.0001,9,2,78,8,30,1,0,0,0,0,0,0,0.609375,1,0.03,3.8144119119710995e-06,0.00048824472473230074
12288,12288,49152,0.003043428063392639,7.0767669677734375,1.1826951503753662,0.004195750690996647,0.06640625,0.0001,10,2,66,7,42,1,0,0,0,0,0,0,0.515625,1,0.03,2.5853225948651443e-06,0.00033092129214273847
