global_step,global_decision_step,approx_global_env_frame_step,episode,episode_decision_steps,episode_approx_env_frame_steps,episode_ext_reward,episode_int_reward,episode_total_reward,episode_final_x_pos,episode_max_x_pos,episode_mean_x_pos,visited_bins,episode_timeout,train_total_timesteps,train_max_episode_steps,frame_skip
29775,29775,119100,183,43,172,227.0,0.0,227.0,292,292,159.32558139534885,6,0,1000000,3000,4
29818,29818,119272,184,43,172,229.0,0.0,229.0,294,294,156.65116279069767,6,0,1000000,3000,4
29855,29855,119420,185,37,148,235.0,0.0,235.0,299,299,150.67567567567568,6,0,1000000,3000,4
29899,29899,119596,186,44,176,228.0,0.0,228.0,293,293,155.5909090909091,6,0,1000000,3000,4
29941,29941,119764,187,42,168,228.0,0.0,228.0,293,293,156.5952380952381,6,0,1000000,3000,4
29975,29975,119900,188,34,136,240.0,0.0,240.0,303,303,159.14705882352942,7,0,1000000,3000,4
30013,30013,120052,189,38,152,235.0,0.0,235.0,299,299,161.1315789473684,6,0,1000000,3000,4
30158,30158,120632,190,145,580,591.0,0.0,591.0,677,677,447.15862068965515,14,0,1000000,3000,4
30202,30202,120808,191,44,176,231.0,0.0,231.0,295,295,154.77272727272728,6,0,1000000,3000,4
30235,30235,120940,192,33,132,246.0,0.0,246.0,308,308,159.4848484848485,7,0,1000000,3000,4
30270,30270,121080,193,35,140,243.0,0.0,243.0,306,306,160.88571428571427,7,0,1000000,3000,4
30429,30429,121716,194,159,636,636.0,0.0,636.0,722,722,476.7358490566038,15,0,1000000,3000,4
30469,30469,121876,195,40,160,235.0,0.0,235.0,299,299,162.975,6,0,1000000,3000,4
30506,30506,122024,196,37,148,244.0,0.0,244.0,308,308,154.75675675675674,7,0,1000000,3000,4
30661,30661,122644,197,155,620,1050.0,0.0,1050.0,1137,1137,547.6645161290322,23,0,1000000,3000,4
30696,30696,122784,198,35,140,244.0,0.0,244.0,308,308,159.0,7,0,1000000,3000,4
30737,30737,122948,199,41,164,231.0,0.0,231.0,295,295,157.85365853658536,6,0,1000000,3000,4
30880,30880,123520,200,143,572,584.0,0.0,584.0,669,669,441.72727272727275,14,0,1000000,3000,4
30914,30914,123656,201,34,136,241.0,0.0,241.0,304,304,161.41176470588235,7,0,1000000,3000,4
30959,30959,123836,202,45,180,226.0,0.0,226.0,292,292,156.73333333333332,6,0,1000000,3000,4
30999,30999,123996,203,40,160,228.0,0.0,228.0,293,293,160.175,6,0,1000000,3000,4
31049,31049,124196,204,50,200,212.0,0.0,212.0,278,278,158.42,6,0,1000000,3000,4
31196,31196,124784,205,147,588,598.0,0.0,598.0,684,684,384.01360544217687,14,0,1000000,3000,4
31446,31446,125784,206,250,1000,716.0,0.0,716.0,821,821,550.008,17,0,1000000,3000,4
31491,31491,125964,207,45,180,229.0,0.0,229.0,293,293,157.93333333333334,6,0,1000000,3000,4
31682,31682,126728,208,191,764,734.0,0.0,734.0,827,827,489.5235602094241,17,0,1000000,3000,4
31731,31731,126924,209,49,196,236.0,0.0,236.0,302,302,135.30612244897958,7,0,1000000,3000,4
